order_id,customer_id,order_date,order_status,payment_mode,product_id,product_category,order_value,discount_value,promised_delivery_date,actual_delivery_date,city,state,is_repeat_customer,shipment_partner,shipment_mode
ST2025000137,6592,2024-12-09 22:41:00,Placed,Wallet,SKU03951,Vet Pharma,722.82,159.43,2024-12-12 22:41:00,2024-12-10 22:41:00,Hyderabad,Delhi,True,XpressBees,Air
ST2025000138,8392,2024-12-08 09:36:00,Shipped,UPI,SKU03882,Grooming,3655.85,419.82,2024-12-09 09:36:00,2024-12-12 09:36:00,Mumbai,Maharashtra,True,Delhivery,Air
ST2025000139,2306,2024-03-11 03:01:00,Shipped,Card,SKU03322,Vet Pharma,3205.14,389.23,2024-03-14 03:01:00,2024-03-18 03:01:00,Pune,Delhi,True,XpressBees,Air
ST2025000140,7776,2024-01-23 21:02:00,Placed,Wallet,SKU04146,Accessories,2118.41,200.05,2024-01-26 21:02:00,2024-01-28 21:02:00,Hyderabad,Maharashtra,False,Delhivery,Surface
ST2025000141,6864,2024-08-02 18:04:00,Shipped,Wallet,SKU02437,Accessories,1556.62,332.24,2024-08-04 18:04:00,2024-08-09 18:04:00,Kolkata,West Bengal,False,Ecom,Air
ST2025000142,8526,2024-05-14 12:54:00,Delivered,UPI,SKU01805,Vet Pharma,1875.44,197.22,2024-05-19 12:54:00,2024-05-17 12:54:00,Delhi,West Bengal,True,Ecom,Surface
ST2025000143,9901,2024-02-13 07:25:00,Delivered,Wallet,SKU03360,Accessories,3622.24,285.66,2024-02-18 07:25:00,2024-02-19 07:25:00,Bangalore,West Bengal,False,Ecom,Air
ST2025000144,6575,2024-06-01 16:59:00,Shipped,COD,SKU01731,Accessories,860.88,495.61,2024-06-04 16:59:00,2024-06-05 16:59:00,Delhi,West Bengal,False,Delhivery,Surface
ST2025000145,6530,2024-09-30 03:20:00,Delivered,Wallet,SKU03663,Grooming,3256.12,267.79,2024-10-05 03:20:00,2024-10-01 03:20:00,Pune,Tamil Nadu,False,Delhivery,Surface
ST2025000146,5413,2024-08-09 12:48:00,Cancelled,Card,SKU02974,Vet Pharma,220.03,494.29,2024-08-11 12:48:00,2024-08-11 12:48:00,Mumbai,Telangana,False,Delhivery,Surface
ST2025000147,4748,2024-03-07 06:57:00,Shipped,Card,SKU01030,Grooming,3694.2,373.6,2024-03-12 06:57:00,2024-03-10 06:57:00,Chennai,Maharashtra,False,XpressBees,Surface
ST2025000148,1663,2024-01-28 03:02:00,Delivered,Card,SKU00412,Accessories,2076.14,60.36,2024-02-02 03:02:00,2024-02-03 03:02:00,Pune,Delhi,False,Ecom,Surface
ST2025000149,2998,2024-03-13 03:55:00,Delivered,COD,SKU01982,Accessories,1022.98,397.98,2024-03-18 03:55:00,2024-03-15 03:55:00,Chennai,Maharashtra,True,Delhivery,Surface
ST2025000150,8994,2024-01-14 01:11:00,Shipped,UPI,SKU00662,Food,161.0,80.64,2024-01-18 01:11:00,2024-01-21 01:11:00,Pune,Karnataka,False,Ecom,Surface
ST2025000151,2495,2024-12-29 02:32:00,Returned,COD,SKU01348,Vet Pharma,2304.25,266.16,2025-01-02 02:32:00,2025-01-01 02:32:00,Bangalore,West Bengal,False,Ecom,Air
ST2025000152,4304,2024-10-20 22:23:00,Shipped,COD,SKU03471,Vet Pharma,1091.28,306.62,2024-10-23 22:23:00,2024-10-26 22:23:00,Mumbai,Tamil Nadu,False,Delhivery,Air
ST2025000153,4763,2024-06-08 15:24:00,Shipped,COD,SKU01306,Grooming,2580.37,446.12,2024-06-09 15:24:00,2024-06-15 15:24:00,Mumbai,West Bengal,False,Delhivery,Surface
ST2025000154,6232,2024-02-23 17:21:00,Delivered,Wallet,SKU04287,Vet Pharma,1232.5,105.21,2024-02-25 17:21:00,2024-02-24 17:21:00,Mumbai,West Bengal,True,XpressBees,Surface
ST2025000155,2853,2024-05-12 12:58:00,Shipped,UPI,SKU02834,Grooming,488.89,437.97,2024-05-13 12:58:00,2024-05-18 12:58:00,Mumbai,Karnataka,False,XpressBees,Air
ST2025000156,7585,2024-08-02 15:07:00,Shipped,Wallet,SKU04681,Accessories,2094.45,467.25,2024-08-06 15:07:00,2024-08-03 15:07:00,Pune,Delhi,False,Ecom,Surface
ST2025000157,2291,2024-10-13 04:14:00,Placed,COD,SKU01854,Food,2323.27,44.74,2024-10-17 04:14:00,2024-10-20 04:14:00,Bangalore,Maharashtra,False,Delhivery,Air
ST2025000158,4581,2024-01-21 09:42:00,Delivered,Card,SKU04596,Accessories,1892.47,442.64,2024-01-24 09:42:00,2024-01-27 09:42:00,Bangalore,Maharashtra,True,Delhivery,Surface
ST2025000159,8554,2024-06-27 16:49:00,Delivered,COD,SKU04676,Grooming,1913.44,129.59,2024-07-01 16:49:00,2024-07-02 16:49:00,Kolkata,Karnataka,True,Delhivery,Surface
ST2025000160,8280,2024-08-30 00:44:00,Delivered,UPI,SKU00816,Grooming,2420.15,40.5,2024-09-02 00:44:00,2024-09-03 00:44:00,Bangalore,Telangana,False,Ecom,Surface
ST2025000161,2636,2024-06-07 13:20:00,Returned,Card,SKU03506,Food,2176.46,479.29,2024-06-11 13:20:00,2024-06-08 13:20:00,Pune,Tamil Nadu,False,Delhivery,Air
ST2025000162,4696,2024-03-09 23:26:00,Shipped,UPI,SKU01477,Accessories,660.39,196.1,2024-03-11 23:26:00,2024-03-11 23:26:00,Chennai,Maharashtra,False,XpressBees,Surface
ST2025000163,1698,2024-12-02 23:28:00,Shipped,COD,SKU03514,Vet Pharma,908.78,311.49,2024-12-03 23:28:00,2024-12-05 23:28:00,Mumbai,Maharashtra,False,Bluedart,Surface
ST2025000164,5737,2024-03-04 22:51:00,Delivered,UPI,SKU02038,Food,695.9,276.44,2024-03-09 22:51:00,2024-03-09 22:51:00,Pune,Delhi,False,Bluedart,Air
ST2025000165,1854,2024-11-09 03:13:00,Delivered,Wallet,SKU01331,Vet Pharma,2819.19,106.59,2024-11-11 03:13:00,2024-11-12 03:13:00,Delhi,Karnataka,False,XpressBees,Air
ST2025000166,9164,2024-08-14 07:55:00,Shipped,Card,SKU04876,Accessories,2185.1,334.78,2024-08-19 07:55:00,2024-08-21 07:55:00,Hyderabad,Delhi,False,Bluedart,Air
ST2025000167,6855,2024-08-13 22:29:00,Placed,UPI,SKU03807,Food,1804.94,23.06,2024-08-14 22:29:00,2024-08-19 22:29:00,Bangalore,Tamil Nadu,False,XpressBees,Surface
ST2025000168,8392,2024-10-05 04:50:00,Delivered,Card,SKU01150,Accessories,3223.61,101.55,2024-10-10 04:50:00,2024-10-10 04:50:00,Bangalore,Maharashtra,False,Ecom,Surface
ST2025000169,7528,2024-12-26 04:35:00,Returned,Card,SKU00007,Accessories,1404.31,472.33,2024-12-27 04:35:00,2025-01-01 04:35:00,Pune,Karnataka,False,Bluedart,Air
ST2025000170,6249,2024-11-18 04:41:00,Delivered,COD,SKU01437,Vet Pharma,2337.21,476.75,2024-11-19 04:41:00,2024-11-23 04:41:00,Chennai,West Bengal,False,Ecom,Surface
ST2025000171,6172,2024-02-13 03:15:00,Shipped,COD,SKU03251,Vet Pharma,436.47,241.33,2024-02-17 03:15:00,2024-02-17 03:15:00,Chennai,Karnataka,False,Ecom,Air
ST2025000172,2707,2024-02-13 20:58:00,Returned,Card,SKU03540,Vet Pharma,3015.96,84.54,2024-02-17 20:58:00,2024-02-19 20:58:00,Hyderabad,Karnataka,False,XpressBees,Surface
ST2025000173,6791,2024-11-22 00:38:00,Cancelled,UPI,SKU00695,Accessories,2826.49,210.81,2024-11-26 00:38:00,2024-11-29 00:38:00,Chennai,Tamil Nadu,False,Ecom,Surface
ST2025000174,6535,2024-02-10 08:50:00,Delivered,Card,SKU02966,Grooming,3239.16,438.54,2024-02-11 08:50:00,2024-02-14 08:50:00,Pune,Telangana,False,Bluedart,Surface
ST2025000175,5931,2024-02-09 07:09:00,Delivered,COD,SKU03300,Accessories,3555.23,35.14,2024-02-12 07:09:00,2024-02-14 07:09:00,Bangalore,Telangana,False,Bluedart,Air
ST2025000176,4510,2024-12-16 23:07:00,Delivered,UPI,SKU04844,Grooming,3068.41,63.93,2024-12-20 23:07:00,2024-12-20 23:07:00,Mumbai,Telangana,False,XpressBees,Air
ST2025000177,1202,2024-04-10 11:58:00,Cancelled,Card,SKU04242,Food,3401.29,447.83,2024-04-15 11:58:00,2024-04-17 11:58:00,Mumbai,Delhi,False,Ecom,Air
ST2025000178,5218,2024-03-30 03:07:00,Delivered,COD,SKU03368,Vet Pharma,1480.77,207.69,2024-03-31 03:07:00,2024-03-31 03:07:00,Chennai,Delhi,False,Delhivery,Air
ST2025000179,9958,2024-04-28 15:50:00,Delivered,Card,SKU04953,Vet Pharma,1471.85,41.73,2024-05-03 15:50:00,2024-05-05 15:50:00,Hyderabad,Tamil Nadu,True,Ecom,Air
ST2025000180,5389,2024-07-28 06:32:00,Delivered,Card,SKU04383,Accessories,3785.56,69.6,2024-07-29 06:32:00,2024-07-31 06:32:00,Kolkata,Karnataka,False,Bluedart,Air
ST2025000181,3327,2024-12-30 05:38:00,Delivered,Card,SKU00026,Grooming,3671.11,441.22,2025-01-04 05:38:00,2024-12-31 05:38:00,Mumbai,Telangana,True,Bluedart,Air
ST2025000182,9004,2024-04-22 00:40:00,Delivered,UPI,SKU04548,Food,2261.71,245.05,2024-04-25 00:40:00,2024-04-28 00:40:00,Bangalore,Maharashtra,False,Bluedart,Air
ST2025000183,3931,2024-11-23 03:19:00,Delivered,COD,SKU02154,Accessories,1561.25,81.5,2024-11-28 03:19:00,2024-11-29 03:19:00,Kolkata,Telangana,True,Ecom,Air
ST2025000184,8777,2024-09-21 21:56:00,Returned,COD,SKU04336,Food,3484.11,447.03,2024-09-24 21:56:00,2024-09-27 21:56:00,Mumbai,Tamil Nadu,False,Delhivery,Air
ST2025000185,1197,2024-01-29 21:46:00,Delivered,Wallet,SKU03490,Grooming,1395.13,422.64,2024-02-01 21:46:00,2024-02-01 21:46:00,Hyderabad,Telangana,False,Bluedart,Surface
ST2025000186,8125,2024-09-13 19:42:00,Delivered,Card,SKU00332,Vet Pharma,741.5,11.51,2024-09-18 19:42:00,2024-09-14 19:42:00,Kolkata,Maharashtra,True,Ecom,Air
ST2025000187,2930,2024-08-18 22:46:00,Shipped,Card,SKU00645,Vet Pharma,2612.05,290.5,2024-08-22 22:46:00,2024-08-20 22:46:00,Chennai,Maharashtra,False,XpressBees,Air
ST2025000188,7287,2024-12-22 13:42:00,Delivered,Wallet,SKU01853,Grooming,314.09,122.17,2024-12-24 13:42:00,2024-12-27 13:42:00,Delhi,Maharashtra,True,Ecom,Surface
ST2025000189,9800,2024-07-07 04:14:00,Delivered,Card,SKU04131,Vet Pharma,1609.54,266.57,2024-07-11 04:14:00,2024-07-10 04:14:00,Kolkata,Tamil Nadu,False,Bluedart,Surface
ST2025000190,5282,2024-01-23 16:00:00,Placed,UPI,SKU02924,Accessories,3259.51,139.63,2024-01-24 16:00:00,2024-01-27 16:00:00,Pune,Telangana,False,Bluedart,Surface
ST2025000191,3511,2024-03-27 00:04:00,Delivered,Wallet,SKU02432,Grooming,1286.58,157.94,2024-03-30 00:04:00,2024-04-01 00:04:00,Mumbai,Tamil Nadu,False,Bluedart,Air
ST2025000192,1659,2024-09-29 03:40:00,Placed,COD,SKU03585,Vet Pharma,3735.56,300.93,2024-10-02 03:40:00,2024-10-05 03:40:00,Bangalore,West Bengal,True,Bluedart,Air
ST2025000193,3811,2024-11-24 13:43:00,Placed,Card,SKU03810,Grooming,3829.92,269.43,2024-11-27 13:43:00,2024-11-25 13:43:00,Hyderabad,Maharashtra,False,Bluedart,Air
ST2025000194,8098,2024-09-21 18:03:00,Delivered,COD,SKU00811,Food,3290.89,197.6,2024-09-22 18:03:00,2024-09-22 18:03:00,Mumbai,Telangana,True,Ecom,Surface
ST2025000195,7546,2024-06-28 14:54:00,Shipped,Card,SKU01312,Accessories,3952.43,53.78,2024-07-03 14:54:00,2024-07-03 14:54:00,Kolkata,Delhi,False,Ecom,Air
ST2025000196,2986,2024-08-15 20:02:00,Shipped,Wallet,SKU02796,Accessories,2193.44,484.71,2024-08-16 20:02:00,2024-08-18 20:02:00,Delhi,Tamil Nadu,True,Delhivery,Surface
ST2025000197,9338,2024-08-11 09:47:00,Placed,COD,SKU01895,Accessories,2341.42,87.3,2024-08-12 09:47:00,2024-08-18 09:47:00,Chennai,Delhi,False,Ecom,Surface
ST2025000198,3911,2024-07-07 07:08:00,Placed,Card,SKU03007,Vet Pharma,3369.24,316.56,2024-07-12 07:08:00,2024-07-11 07:08:00,Mumbai,West Bengal,False,Bluedart,Surface
ST2025000199,2734,2024-04-21 05:20:00,Delivered,UPI,SKU04301,Food,2047.3,41.37,2024-04-26 05:20:00,2024-04-27 05:20:00,Hyderabad,Delhi,False,Ecom,Air
ST2025000200,2843,2024-06-11 12:49:00,Delivered,Wallet,SKU02071,Vet Pharma,1715.87,344.16,2024-06-12 12:49:00,2024-06-16 12:49:00,Mumbai,Karnataka,True,Ecom,Surface
ST2025000201,9680,2024-10-19 11:53:00,Cancelled,Card,SKU02657,Vet Pharma,2516.8,47.42,2024-10-20 11:53:00,2024-10-23 11:53:00,Chennai,Maharashtra,False,Delhivery,Air
ST2025000202,3976,2024-08-13 17:33:00,Shipped,Card,SKU04135,Grooming,2681.99,114.75,2024-08-17 17:33:00,2024-08-19 17:33:00,Hyderabad,West Bengal,True,Bluedart,Air
ST2025000203,2959,2024-04-06 08:08:00,Shipped,Card,SKU04269,Accessories,3040.95,323.49,2024-04-08 08:08:00,2024-04-13 08:08:00,Pune,Delhi,False,Delhivery,Surface
ST2025000204,6759,2024-04-27 15:25:00,Shipped,Wallet,SKU04856,Vet Pharma,2722.57,141.47,2024-05-01 15:25:00,2024-05-02 15:25:00,Delhi,Tamil Nadu,True,Bluedart,Surface
ST2025000205,7694,2024-01-13 10:38:00,Delivered,Card,SKU03485,Accessories,3021.03,266.43,2024-01-16 10:38:00,2024-01-18 10:38:00,Bangalore,Maharashtra,False,Bluedart,Surface
ST2025000206,3385,2024-07-28 06:48:00,Delivered,Card,SKU00414,Food,2747.05,62.25,2024-08-01 06:48:00,2024-08-04 06:48:00,Pune,West Bengal,False,XpressBees,Air
ST2025000207,5736,2024-04-05 14:13:00,Cancelled,COD,SKU00692,Food,1999.71,101.2,2024-04-06 14:13:00,2024-04-11 14:13:00,Kolkata,Maharashtra,True,Ecom,Surface
ST2025000208,2802,2024-09-19 11:06:00,Delivered,COD,SKU02663,Accessories,669.5,366.89,2024-09-24 11:06:00,2024-09-26 11:06:00,Chennai,West Bengal,True,Bluedart,Surface
ST2025000209,9155,2024-05-11 11:27:00,Delivered,Wallet,SKU04118,Accessories,3173.96,17.57,2024-05-12 11:27:00,2024-05-15 11:27:00,Kolkata,Tamil Nadu,False,XpressBees,Air
ST2025000210,9120,2024-05-30 14:04:00,Delivered,Wallet,SKU02699,Food,268.5,55.9,2024-06-04 14:04:00,2024-06-02 14:04:00,Kolkata,Telangana,False,Delhivery,Surface
ST2025000211,7616,2024-03-03 05:09:00,Cancelled,UPI,SKU04310,Food,3971.13,107.48,2024-03-04 05:09:00,2024-03-09 05:09:00,Mumbai,Tamil Nadu,False,Ecom,Surface
ST2025000212,6534,2024-10-24 14:29:00,Shipped,Card,SKU00920,Vet Pharma,3339.57,10.1,2024-10-27 14:29:00,2024-10-30 14:29:00,Delhi,Telangana,False,Bluedart,Surface
ST2025000213,5061,2024-11-15 02:22:00,Shipped,COD,SKU00907,Food,2733.01,47.69,2024-11-17 02:22:00,2024-11-21 02:22:00,Hyderabad,Maharashtra,False,XpressBees,Air
ST2025000214,1262,2024-11-04 12:32:00,Delivered,COD,SKU03211,Vet Pharma,3871.44,140.7,2024-11-05 12:32:00,2024-11-11 12:32:00,Pune,Tamil Nadu,True,Delhivery,Air
ST2025000215,7287,2024-11-19 07:12:00,Delivered,Card,SKU03729,Food,2508.01,46.46,2024-11-23 07:12:00,2024-11-24 07:12:00,Hyderabad,Delhi,True,Delhivery,Air
ST2025000216,9815,2024-03-10 11:57:00,Returned,Card,SKU02720,Vet Pharma,367.27,433.06,2024-03-13 11:57:00,2024-03-11 11:57:00,Hyderabad,Tamil Nadu,True,XpressBees,Air
ST2025000217,3049,2024-06-10 13:13:00,Delivered,Wallet,SKU03667,Grooming,2303.62,33.04,2024-06-12 13:13:00,2024-06-13 13:13:00,Kolkata,Delhi,True,Ecom,Air
ST2025000218,6423,2024-03-07 15:03:00,Placed,UPI,SKU04896,Grooming,1217.24,430.49,2024-03-10 15:03:00,2024-03-11 15:03:00,Mumbai,Delhi,False,Bluedart,Surface
ST2025000219,5548,2024-10-10 00:54:00,Returned,UPI,SKU02365,Vet Pharma,1572.49,411.43,2024-10-13 00:54:00,2024-10-11 00:54:00,Pune,Maharashtra,False,XpressBees,Surface
ST2025000220,4108,2024-03-13 00:54:00,Delivered,Wallet,SKU00793,Accessories,1919.4,50.38,2024-03-18 00:54:00,2024-03-19 00:54:00,Chennai,Telangana,False,XpressBees,Air
ST2025000221,8158,2024-08-24 00:07:00,Placed,Wallet,SKU00576,Grooming,3132.21,12.6,2024-08-26 00:07:00,2024-08-29 00:07:00,Pune,Telangana,True,Delhivery,Surface
ST2025000222,8400,2024-11-09 23:27:00,Cancelled,COD,SKU01728,Food,2086.28,25.0,2024-11-14 23:27:00,2024-11-12 23:27:00,Delhi,Delhi,False,XpressBees,Surface
ST2025000223,4170,2024-11-17 13:36:00,Shipped,Wallet,SKU03228,Accessories,1977.52,295.19,2024-11-18 13:36:00,2024-11-24 13:36:00,Hyderabad,Telangana,True,Ecom,Air
ST2025000224,3255,2024-11-20 02:16:00,Shipped,UPI,SKU03572,Food,1312.59,335.18,2024-11-23 02:16:00,2024-11-23 02:16:00,Bangalore,Tamil Nadu,False,Delhivery,Surface
ST2025000225,2154,2024-09-09 19:00:00,Cancelled,COD,SKU04187,Grooming,2228.51,310.33,2024-09-11 19:00:00,2024-09-15 19:00:00,Chennai,Delhi,False,XpressBees,Air
ST2025000226,5499,2024-08-05 14:00:00,Delivered,UPI,SKU03726,Food,1106.3,270.74,2024-08-10 14:00:00,2024-08-08 14:00:00,Delhi,Delhi,False,XpressBees,Surface
ST2025000227,7295,2024-01-28 02:49:00,Placed,Card,SKU04857,Vet Pharma,1154.83,87.34,2024-02-01 02:49:00,2024-02-01 02:49:00,Delhi,Karnataka,False,Ecom,Air
ST2025000228,7197,2024-07-26 10:13:00,Shipped,UPI,SKU03367,Accessories,3065.45,420.48,2024-07-29 10:13:00,2024-07-28 10:13:00,Hyderabad,Tamil Nadu,True,Bluedart,Air
ST2025000229,2648,2024-01-12 20:34:00,Delivered,COD,SKU04866,Grooming,1468.81,163.78,2024-01-14 20:34:00,2024-01-15 20:34:00,Bangalore,Telangana,True,Bluedart,Surface
ST2025000230,6539,2024-04-28 20:38:00,Placed,UPI,SKU01361,Accessories,347.89,493.09,2024-05-01 20:38:00,2024-05-01 20:38:00,Hyderabad,Telangana,False,Bluedart,Air
ST2025000231,5199,2024-06-23 15:32:00,Delivered,COD,SKU02049,Vet Pharma,1473.16,192.43,2024-06-24 15:32:00,2024-06-27 15:32:00,Chennai,Karnataka,False,Delhivery,Surface
ST2025000232,9445,2024-01-13 11:43:00,Delivered,COD,SKU02976,Grooming,2608.5,131.5,2024-01-14 11:43:00,2024-01-18 11:43:00,Mumbai,Tamil Nadu,True,Bluedart,Air
ST2025000233,3557,2024-02-17 23:16:00,Shipped,Wallet,SKU03197,Food,3283.84,447.13,2024-02-18 23:16:00,2024-02-22 23:16:00,Chennai,Maharashtra,False,Bluedart,Air
ST2025000234,6592,2024-03-09 14:52:00,Delivered,UPI,SKU01088,Accessories,3853.46,283.71,2024-03-11 14:52:00,2024-03-10 14:52:00,Kolkata,Maharashtra,False,Delhivery,Air
ST2025000235,1098,2024-07-21 16:15:00,Cancelled,Wallet,SKU00206,Grooming,3022.95,360.93,2024-07-25 16:15:00,2024-07-26 16:15:00,Bangalore,Tamil Nadu,False,XpressBees,Air
ST2025000236,3200,2024-10-08 14:56:00,Delivered,Wallet,SKU03487,Grooming,1801.08,204.2,2024-10-13 14:56:00,2024-10-11 14:56:00,Kolkata,Telangana,False,Delhivery,Air
ST2025000237,3961,2024-07-08 21:17:00,Shipped,UPI,SKU03316,Vet Pharma,1301.61,443.46,2024-07-10 21:17:00,2024-07-09 21:17:00,Kolkata,West Bengal,True,Bluedart,Surface
ST2025000238,5973,2024-04-01 04:44:00,Shipped,COD,SKU00623,Grooming,649.08,458.86,2024-04-05 04:44:00,2024-04-06 04:44:00,Mumbai,Maharashtra,False,Delhivery,Surface
ST2025000239,5433,2024-08-04 12:48:00,Delivered,Card,SKU01678,Grooming,2566.59,218.38,2024-08-06 12:48:00,2024-08-07 12:48:00,Pune,West Bengal,True,Delhivery,Surface
ST2025000240,3869,2024-08-18 02:32:00,Cancelled,UPI,SKU03288,Vet Pharma,2113.05,120.36,2024-08-21 02:32:00,2024-08-21 02:32:00,Pune,West Bengal,False,Bluedart,Air
ST2025000241,1956,2024-12-23 08:22:00,Shipped,Wallet,SKU03013,Food,2759.15,323.84,2024-12-26 08:22:00,2024-12-28 08:22:00,Kolkata,Maharashtra,True,XpressBees,Air
ST2025000242,9352,2024-10-05 10:53:00,Shipped,Wallet,SKU03013,Food,1062.96,477.29,2024-10-06 10:53:00,2024-10-06 10:53:00,Delhi,Telangana,True,Bluedart,Surface
ST2025000243,6699,2024-12-10 09:41:00,Shipped,COD,SKU03638,Grooming,1396.03,311.22,2024-12-13 09:41:00,2024-12-11 09:41:00,Hyderabad,Tamil Nadu,True,Delhivery,Surface
ST2025000244,7944,2024-03-12 17:47:00,Delivered,Wallet,SKU02701,Food,1274.57,477.11,2024-03-15 17:47:00,2024-03-14 17:47:00,Kolkata,Karnataka,False,Bluedart,Air
ST2025000245,5493,2024-04-08 21:45:00,Shipped,Card,SKU01872,Vet Pharma,3220.96,171.9,2024-04-12 21:45:00,2024-04-13 21:45:00,Pune,Tamil Nadu,True,XpressBees,Air
ST2025000246,5911,2024-09-03 23:32:00,Delivered,Wallet,SKU00079,Food,809.23,457.54,2024-09-06 23:32:00,2024-09-07 23:32:00,Chennai,Karnataka,True,Ecom,Surface
ST2025000247,4987,2024-10-22 06:18:00,Shipped,COD,SKU01477,Grooming,2492.62,56.28,2024-10-24 06:18:00,2024-10-23 06:18:00,Hyderabad,West Bengal,True,Delhivery,Surface
ST2025000248,7015,2024-07-17 15:53:00,Delivered,UPI,SKU04735,Vet Pharma,347.72,179.42,2024-07-21 15:53:00,2024-07-20 15:53:00,Chennai,West Bengal,True,XpressBees,Surface
ST2025000249,2218,2024-05-18 04:00:00,Delivered,COD,SKU03229,Food,2265.68,247.24,2024-05-22 04:00:00,2024-05-20 04:00:00,Hyderabad,Tamil Nadu,False,Bluedart,Air
ST2025000250,5496,2024-12-17 17:33:00,Delivered,Wallet,SKU02336,Accessories,396.07,326.56,2024-12-18 17:33:00,2024-12-23 17:33:00,Pune,Maharashtra,False,Bluedart,Air
ST2025000251,5735,2024-08-04 21:29:00,Placed,COD,SKU01726,Accessories,827.12,147.07,2024-08-06 21:29:00,2024-08-05 21:29:00,Mumbai,West Bengal,False,Ecom,Surface
ST2025000252,5555,2024-08-15 09:53:00,Delivered,Wallet,SKU01115,Vet Pharma,585.15,462.12,2024-08-16 09:53:00,2024-08-18 09:53:00,Hyderabad,Delhi,False,Delhivery,Air
ST2025000253,9050,2024-10-30 08:50:00,Placed,COD,SKU00161,Food,1484.89,451.75,2024-11-01 08:50:00,2024-11-01 08:50:00,Kolkata,Delhi,True,Bluedart,Surface
ST2025000254,4446,2024-12-26 16:35:00,Placed,UPI,SKU01426,Grooming,1473.37,399.67,2024-12-31 16:35:00,2024-12-30 16:35:00,Kolkata,Telangana,True,XpressBees,Surface
ST2025000255,2045,2024-05-16 11:37:00,Delivered,Wallet,SKU01734,Accessories,3331.71,57.18,2024-05-20 11:37:00,2024-05-23 11:37:00,Kolkata,Tamil Nadu,False,Delhivery,Surface
ST2025000256,7893,2024-10-10 10:56:00,Delivered,Card,SKU04416,Food,1018.9,39.15,2024-10-14 10:56:00,2024-10-13 10:56:00,Bangalore,Tamil Nadu,False,Ecom,Surface
ST2025000257,2693,2024-12-05 03:12:00,Placed,Card,SKU02412,Food,482.59,249.07,2024-12-09 03:12:00,2024-12-08 03:12:00,Bangalore,Telangana,False,XpressBees,Surface
ST2025000258,4436,2024-04-12 02:10:00,Placed,Card,SKU03961,Grooming,2473.52,382.67,2024-04-15 02:10:00,2024-04-19 02:10:00,Pune,Telangana,False,Ecom,Surface
ST2025000259,9754,2024-05-02 03:17:00,Delivered,Card,SKU02523,Grooming,2796.69,61.62,2024-05-06 03:17:00,2024-05-05 03:17:00,Hyderabad,Karnataka,False,XpressBees,Surface
ST2025000260,6895,2024-04-02 16:54:00,Delivered,Wallet,SKU04862,Food,1285.07,320.72,2024-04-07 16:54:00,2024-04-06 16:54:00,Pune,Karnataka,True,Delhivery,Surface
ST2025000261,4354,2024-11-30 22:50:00,Shipped,Wallet,SKU00602,Grooming,2470.83,263.93,2024-12-05 22:50:00,2024-12-07 22:50:00,Delhi,Delhi,False,XpressBees,Air
ST2025000262,1225,2024-05-15 07:45:00,Delivered,UPI,SKU02360,Vet Pharma,3137.82,362.99,2024-05-19 07:45:00,2024-05-17 07:45:00,Bangalore,Maharashtra,True,Delhivery,Surface
ST2025000263,5893,2024-11-26 22:48:00,Shipped,COD,SKU01556,Accessories,1488.08,217.69,2024-11-28 22:48:00,2024-11-30 22:48:00,Chennai,Tamil Nadu,False,Delhivery,Air
ST2025000264,8022,2024-03-19 11:12:00,Delivered,Wallet,SKU04685,Accessories,2172.61,346.65,2024-03-22 11:12:00,2024-03-23 11:12:00,Pune,Delhi,False,XpressBees,Air
ST2025000265,6600,2024-07-17 15:36:00,Cancelled,Card,SKU01521,Food,714.54,79.8,2024-07-18 15:36:00,2024-07-23 15:36:00,Hyderabad,Delhi,False,XpressBees,Air
ST2025000266,8996,2024-04-17 13:05:00,Placed,Wallet,SKU02391,Food,241.04,107.3,2024-04-20 13:05:00,2024-04-22 13:05:00,Hyderabad,Maharashtra,True,Delhivery,Surface
ST2025000267,8683,2024-02-03 17:49:00,Delivered,Card,SKU00906,Grooming,3928.27,451.67,2024-02-07 17:49:00,2024-02-04 17:49:00,Bangalore,Delhi,False,Bluedart,Surface
ST2025000268,5642,2024-06-22 09:48:00,Delivered,UPI,SKU01651,Accessories,1303.96,164.69,2024-06-23 09:48:00,2024-06-26 09:48:00,Delhi,Delhi,False,Bluedart,Surface
ST2025000269,8679,2024-01-17 14:58:00,Delivered,COD,SKU01118,Grooming,1223.77,492.75,2024-01-20 14:58:00,2024-01-24 14:58:00,Chennai,Maharashtra,False,XpressBees,Air
ST2025000270,9208,2024-06-29 07:08:00,Delivered,Wallet,SKU01525,Food,3896.99,23.1,2024-07-03 07:08:00,2024-07-06 07:08:00,Kolkata,Delhi,False,Bluedart,Air
ST2025000271,8339,2024-09-23 17:50:00,Cancelled,COD,SKU04268,Food,2953.7,247.94,2024-09-27 17:50:00,2024-09-25 17:50:00,Kolkata,Tamil Nadu,True,Bluedart,Air
ST2025000272,3205,2024-06-09 19:57:00,Placed,Card,SKU04722,Food,2403.4,162.49,2024-06-10 19:57:00,2024-06-13 19:57:00,Kolkata,Telangana,True,Delhivery,Air
ST2025000273,2069,2024-12-02 06:21:00,Placed,Card,SKU03081,Food,2842.4,497.98,2024-12-04 06:21:00,2024-12-09 06:21:00,Kolkata,Maharashtra,False,Delhivery,Surface
