ticket_id,customer_id,order_id,issue_category,created_at,resolved_at,resolution_status,csat_score
TKT000249,4751,ST2025007854,Product Issue,2024-11-26 06:24:00,2024-12-02 11:24:00,Resolved,5
TKT000250,5797,ST2025006888,Product Issue,2024-10-19 03:04:00,2024-10-22 19:04:00,Resolved,2
TKT000251,2946,ST2025008534,Vet Consult,2024-11-14 00:43:00,2024-11-21 20:43:00,Escalated,2
TKT000252,2437,ST2025000106,Vet Consult,2024-07-06 07:01:00,2024-07-10 23:01:00,Resolved,4
TKT000253,8236,ST2025005791,Vet Consult,2024-09-11 09:38:00,2024-09-16 03:38:00,Escalated,3
TKT000254,1197,ST2025005643,Delivery Delay,2024-02-16 10:58:00,2024-02-20 18:58:00,Resolved,5
TKT000255,2531,ST2025008673,Delivery Delay,2024-12-21 07:24:00,2024-12-22 00:24:00,Resolved,4
TKT000256,8124,ST2025004204,Delivery Delay,2024-08-17 14:14:00,2024-08-24 21:14:00,Resolved,1
TKT000257,5673,ST2025008064,Delivery Delay,2024-05-15 08:39:00,2024-05-21 06:39:00,Resolved,4
TKT000258,1287,ST2025006725,Product Issue,2024-08-03 11:38:00,2024-08-06 09:38:00,Resolved,2
TKT000259,2671,ST2025001520,Payment Issue,2024-09-26 22:56:00,2024-10-01 02:56:00,Resolved,1
TKT000260,8954,ST2025006560,Delivery Delay,2024-04-18 02:07:00,2024-04-25 19:07:00,Resolved,3
TKT000261,7360,ST2025005293,Payment Issue,2024-09-12 10:41:00,2024-09-12 23:41:00,Pending,1
TKT000262,9680,ST2025005533,Delivery Delay,2024-06-01 06:22:00,2024-06-09 00:22:00,Resolved,3
TKT000263,4880,ST2025007332,Delivery Delay,2024-11-23 15:30:00,2024-11-26 08:30:00,Resolved,4
TKT000264,9890,ST2025005218,Product Issue,2024-01-22 06:46:00,2024-01-23 06:46:00,Escalated,5
TKT000265,4829,ST2025009328,Payment Issue,2024-11-09 07:30:00,2024-11-14 09:30:00,Resolved,2
TKT000266,2721,ST2025008635,Payment Issue,2024-09-24 09:28:00,2024-09-26 08:28:00,Resolved,3
TKT000267,8164,ST2025007451,Vet Consult,2024-01-23 00:10:00,2024-01-24 06:10:00,Resolved,3
TKT000268,6634,ST2025006601,Payment Issue,2024-03-27 06:38:00,2024-03-29 20:38:00,Resolved,5
TKT000269,4301,ST2025005258,Product Issue,2024-09-27 02:12:00,2024-10-01 23:12:00,Resolved,1
TKT000270,5811,ST2025002422,Payment Issue,2024-11-18 03:59:00,2024-11-21 02:59:00,Resolved,1
TKT000271,5931,ST2025002639,Delivery Delay,2024-05-03 08:00:00,2024-05-04 00:00:00,Resolved,1
TKT000272,1855,ST2025002744,Vet Consult,2024-11-15 19:35:00,2024-11-18 05:35:00,Resolved,4
TKT000273,7597,ST2025000577,Delivery Delay,2024-04-10 17:00:00,2024-04-10 20:00:00,Escalated,3
TKT000274,9004,ST2025002712,Payment Issue,2024-11-28 01:53:00,2024-11-29 13:53:00,Pending,3
TKT000275,6247,ST2025006662,Vet Consult,2024-03-08 02:16:00,2024-03-09 01:16:00,Resolved,1
TKT000276,1441,ST2025002009,Vet Consult,2024-08-06 04:21:00,2024-08-14 03:21:00,Resolved,5
TKT000277,7905,ST2025001060,Payment Issue,2024-12-16 01:13:00,2024-12-18 07:13:00,Resolved,1
TKT000278,9901,ST2025001122,Vet Consult,2024-09-19 12:39:00,2024-09-19 13:39:00,Resolved,2
TKT000279,2801,ST2025004567,Delivery Delay,2024-02-26 20:09:00,2024-02-26 22:09:00,Pending,4
TKT000280,4557,ST2025000878,Vet Consult,2024-09-19 00:03:00,2024-09-23 19:03:00,Resolved,4
TKT000281,1049,ST2025003353,Vet Consult,2024-03-23 15:09:00,2024-03-24 20:09:00,Resolved,5
TKT000282,4759,ST2025001879,Product Issue,2024-08-21 12:18:00,2024-08-23 13:18:00,Resolved,2
TKT000283,1989,ST2025007375,Delivery Delay,2024-01-21 00:15:00,2024-01-23 20:15:00,Resolved,5
TKT000284,5009,ST2025006697,Vet Consult,2024-06-16 12:31:00,2024-06-20 01:31:00,Resolved,4
TKT000285,8367,ST2025004349,Delivery Delay,2024-02-17 17:03:00,2024-02-19 03:03:00,Resolved,4
TKT000286,4197,ST2025008131,Vet Consult,2024-11-10 23:27:00,2024-11-14 18:27:00,Pending,3
TKT000287,5765,ST2025002950,Payment Issue,2024-09-28 07:58:00,2024-10-04 16:58:00,Resolved,2
TKT000288,3693,ST2025003653,Payment Issue,2024-05-26 09:30:00,2024-05-29 19:30:00,Escalated,1
TKT000289,4453,ST2025007182,Product Issue,2024-06-24 01:20:00,2024-06-30 19:20:00,Resolved,1
TKT000290,7295,ST2025006087,Product Issue,2024-08-05 06:00:00,2024-08-08 19:00:00,Resolved,1
TKT000291,5958,ST2025000371,Payment Issue,2024-06-04 09:03:00,2024-06-06 00:03:00,Resolved,3
TKT000292,8186,ST2025009199,Delivery Delay,2024-06-29 06:25:00,2024-06-30 04:25:00,Escalated,3
TKT000293,9685,ST2025005525,Vet Consult,2024-03-18 14:54:00,2024-03-23 02:54:00,Resolved,3
TKT000294,7028,ST2025003599,Delivery Delay,2024-01-04 22:43:00,2024-01-06 03:43:00,Resolved,5
TKT000295,7732,ST2025005289,Product Issue,2024-10-17 21:46:00,2024-10-18 20:46:00,Resolved,4
TKT000296,2189,ST2025007086,Delivery Delay,2024-01-31 13:57:00,2024-02-06 07:57:00,Pending,1
TKT000297,4935,ST2025005563,Vet Consult,2024-08-01 01:48:00,2024-08-02 19:48:00,Resolved,4
TKT000298,8982,ST2025002957,Payment Issue,2024-12-13 10:58:00,2024-12-17 05:58:00,Resolved,1
TKT000299,5335,ST2025000401,Product Issue,2024-09-01 08:57:00,2024-09-07 20:57:00,Escalated,3
TKT000300,9901,ST2025004977,Product Issue,2024-08-05 06:08:00,2024-08-09 19:08:00,Pending,1
TKT000301,1267,ST2025009556,Vet Consult,2024-10-15 20:29:00,2024-10-18 10:29:00,Pending,3
TKT000302,6247,ST2025001421,Delivery Delay,2024-11-07 04:59:00,2024-11-15 06:59:00,Resolved,2
TKT000303,6739,ST2025005814,Delivery Delay,2024-10-18 01:23:00,2024-10-22 20:23:00,Escalated,5
TKT000304,8481,ST2025007932,Vet Consult,2024-08-11 23:15:00,2024-08-14 05:15:00,Pending,3
TKT000305,4696,ST2025001598,Product Issue,2024-07-04 03:02:00,2024-07-10 05:02:00,Resolved,1
TKT000306,7640,ST2025002476,Product Issue,2024-07-16 09:35:00,2024-07-16 16:35:00,Resolved,4
TKT000307,5120,ST2025007862,Vet Consult,2024-09-20 10:44:00,2024-09-21 22:44:00,Resolved,1
TKT000308,3775,ST2025005188,Product Issue,2024-12-29 18:02:00,2024-12-31 21:02:00,Resolved,2
TKT000309,5661,ST2025008903,Product Issue,2024-08-25 05:19:00,2024-09-01 04:19:00,Resolved,2
TKT000310,1713,ST2025003509,Payment Issue,2024-01-30 16:02:00,2024-02-05 16:02:00,Resolved,1
TKT000311,7144,ST2025005758,Delivery Delay,2024-07-28 11:08:00,2024-08-01 22:08:00,Resolved,4
TKT000312,3462,ST2025008866,Product Issue,2024-02-11 02:29:00,2024-02-13 17:29:00,Resolved,3
TKT000313,3076,ST2025004973,Payment Issue,2024-03-04 07:12:00,2024-03-06 06:12:00,Resolved,2
TKT000314,8904,ST2025009694,Delivery Delay,2024-05-09 18:50:00,2024-05-14 09:50:00,Pending,3
TKT000315,3433,ST2025008314,Payment Issue,2024-11-06 22:12:00,2024-11-10 05:12:00,Pending,3
TKT000316,1081,ST2025005979,Delivery Delay,2024-11-05 18:49:00,2024-11-09 20:49:00,Pending,3
TKT000317,5145,ST2025006493,Payment Issue,2024-09-25 17:03:00,2024-09-26 20:03:00,Resolved,2
TKT000318,3989,ST2025009473,Payment Issue,2024-09-25 09:35:00,2024-09-25 11:35:00,Pending,2
TKT000319,5109,ST2025001124,Payment Issue,2024-07-11 01:57:00,2024-07-15 05:57:00,Escalated,2
TKT000320,3667,ST2025007109,Product Issue,2024-06-26 18:01:00,2024-07-03 01:01:00,Resolved,1
TKT000321,5758,ST2025003013,Delivery Delay,2024-05-01 13:34:00,2024-05-06 16:34:00,Resolved,2
TKT000322,1716,ST2025009788,Product Issue,2024-09-11 17:36:00,2024-09-18 10:36:00,Pending,5
TKT000323,5133,ST2025003373,Vet Consult,2024-11-18 10:05:00,2024-11-19 00:05:00,Resolved,2
TKT000324,2960,ST2025007417,Product Issue,2024-06-12 23:40:00,2024-06-20 17:40:00,Resolved,2
TKT000325,5103,ST2025004869,Delivery Delay,2024-08-12 20:23:00,2024-08-20 23:23:00,Resolved,5
TKT000326,7731,ST2025002014,Vet Consult,2024-12-22 12:41:00,2024-12-23 07:41:00,Escalated,1
TKT000327,9702,ST2025004551,Payment Issue,2024-04-29 01:04:00,2024-04-30 09:04:00,Resolved,2
TKT000328,9684,ST2025002968,Delivery Delay,2024-08-12 20:25:00,2024-08-20 13:25:00,Resolved,5
TKT000329,6941,ST2025008623,Delivery Delay,2024-12-20 19:13:00,2024-12-23 13:13:00,Pending,3
TKT000330,4464,ST2025008240,Payment Issue,2024-02-15 00:59:00,2024-02-16 23:59:00,Pending,3
TKT000331,7506,ST2025004266,Delivery Delay,2024-01-11 04:20:00,2024-01-13 19:20:00,Resolved,2
TKT000332,7420,ST2025004661,Payment Issue,2024-03-22 23:46:00,2024-03-30 04:46:00,Resolved,4
TKT000333,5086,ST2025003273,Delivery Delay,2024-02-05 16:38:00,2024-02-11 07:38:00,Resolved,3
TKT000334,1920,ST2025000747,Payment Issue,2024-01-20 08:40:00,2024-01-21 18:40:00,Escalated,5
TKT000335,7079,ST2025004317,Delivery Delay,2024-03-18 15:58:00,2024-03-24 23:58:00,Resolved,2
TKT000336,1023,ST2025008002,Product Issue,2024-11-19 10:27:00,2024-11-20 10:27:00,Pending,4
TKT000337,3164,ST2025005782,Vet Consult,2024-04-20 14:36:00,2024-04-22 02:36:00,Resolved,5
TKT000338,5349,ST2025001500,Delivery Delay,2024-05-20 14:22:00,2024-05-26 23:22:00,Resolved,2
TKT000339,4561,ST2025003656,Payment Issue,2024-12-26 02:48:00,2024-12-29 01:48:00,Resolved,3
TKT000340,9848,ST2025006437,Delivery Delay,2024-11-20 05:28:00,2024-11-24 14:28:00,Resolved,1
TKT000341,5016,ST2025004650,Product Issue,2024-04-30 18:36:00,2024-05-01 11:36:00,Resolved,5
TKT000342,3810,ST2025001001,Product Issue,2024-04-19 17:46:00,2024-04-27 23:46:00,Resolved,3
TKT000343,8825,ST2025008046,Product Issue,2024-01-02 17:24:00,2024-01-05 00:24:00,Pending,2
TKT000344,1583,ST2025004386,Delivery Delay,2024-08-09 09:51:00,2024-08-12 00:51:00,Escalated,5
TKT000345,8701,ST2025009415,Product Issue,2024-09-30 02:28:00,2024-10-08 03:28:00,Resolved,5
TKT000346,3496,ST2025005191,Vet Consult,2024-02-08 17:19:00,2024-02-16 14:19:00,Resolved,5
TKT000347,3433,ST2025009040,Payment Issue,2024-01-28 12:22:00,2024-01-31 04:22:00,Resolved,2
TKT000348,2481,ST2025009227,Payment Issue,2024-11-07 01:42:00,2024-11-10 00:42:00,Resolved,1
TKT000349,1242,ST2025000135,Product Issue,2024-11-25 12:54:00,2024-11-27 07:54:00,Resolved,1
TKT000350,6432,ST2025000701,Payment Issue,2024-07-08 12:03:00,2024-07-09 10:03:00,Pending,5
TKT000351,5036,ST2025007331,Delivery Delay,2024-07-08 02:00:00,2024-07-13 21:00:00,Resolved,4
TKT000352,5258,ST2025008894,Vet Consult,2024-08-13 20:17:00,2024-08-19 05:17:00,Resolved,3
TKT000353,6897,ST2025008407,Product Issue,2024-01-19 20:26:00,2024-01-28 02:26:00,Resolved,5
TKT000354,2789,ST2025009094,Delivery Delay,2024-11-16 23:01:00,2024-11-21 16:01:00,Resolved,3
TKT000355,3502,ST2025001703,Product Issue,2024-12-20 13:37:00,2024-12-28 13:37:00,Resolved,4
TKT000356,4400,ST2025003440,Product Issue,2024-03-17 16:49:00,2024-03-18 12:49:00,Resolved,5
TKT000357,6360,ST2025005523,Vet Consult,2024-06-08 11:05:00,2024-06-14 18:05:00,Resolved,1
TKT000358,5311,ST2025000603,Payment Issue,2024-03-11 20:44:00,2024-03-15 13:44:00,Resolved,4
TKT000359,7787,ST2025003887,Product Issue,2024-03-30 01:35:00,2024-04-02 10:35:00,Resolved,3
TKT000360,7320,ST2025008106,Product Issue,2024-11-17 10:56:00,2024-11-19 21:56:00,Resolved,3
TKT000361,6947,ST2025005778,Delivery Delay,2024-04-10 13:46:00,2024-04-11 15:46:00,Resolved,4
TKT000362,3990,ST2025004112,Payment Issue,2024-10-17 00:38:00,2024-10-18 02:38:00,Resolved,5
TKT000363,9069,ST2025006316,Delivery Delay,2024-10-04 14:10:00,2024-10-10 01:10:00,Resolved,1
TKT000364,4170,ST2025007396,Product Issue,2024-04-28 09:15:00,2024-05-04 20:15:00,Resolved,5
TKT000365,9326,ST2025008098,Product Issue,2024-06-17 03:10:00,2024-06-24 04:10:00,Resolved,4
TKT000366,5876,ST2025006042,Vet Consult,2024-10-23 00:09:00,2024-10-27 19:09:00,Pending,5
TKT000367,2969,ST2025001701,Vet Consult,2024-02-20 14:11:00,2024-02-23 09:11:00,Resolved,1
TKT000368,5732,ST2025003922,Product Issue,2024-05-17 07:23:00,2024-05-22 09:23:00,Resolved,2
TKT000369,8004,ST2025009980,Delivery Delay,2024-11-29 22:50:00,2024-12-01 16:50:00,Resolved,4
TKT000370,7638,ST2025000288,Delivery Delay,2024-08-25 08:05:00,2024-08-31 15:05:00,Escalated,1
TKT000371,4676,ST2025008255,Product Issue,2024-09-28 05:41:00,2024-10-02 05:41:00,Resolved,4
TKT000372,6002,ST2025005284,Vet Consult,2024-10-09 15:02:00,2024-10-10 21:02:00,Resolved,4
TKT000373,6024,ST2025003750,Vet Consult,2024-12-12 04:54:00,2024-12-14 03:54:00,Resolved,5
TKT000374,4072,ST2025005449,Payment Issue,2024-10-08 08:22:00,2024-10-11 20:22:00,Resolved,5
TKT000375,6279,ST2025004936,Payment Issue,2024-05-12 08:37:00,2024-05-18 19:37:00,Resolved,2
TKT000376,8365,ST2025009997,Vet Consult,2024-07-13 14:47:00,2024-07-19 18:47:00,Resolved,5
TKT000377,3432,ST2025002141,Delivery Delay,2024-12-21 08:00:00,2024-12-25 10:00:00,Escalated,5
TKT000378,4491,ST2025008160,Delivery Delay,2024-07-06 11:07:00,2024-07-11 06:07:00,Resolved,2
TKT000379,4001,ST2025007043,Payment Issue,2024-07-06 03:12:00,2024-07-12 07:12:00,Resolved,1
TKT000380,4440,ST2025007138,Vet Consult,2024-02-11 22:41:00,2024-02-20 06:41:00,Resolved,2
TKT000381,4797,ST2025003461,Vet Consult,2024-04-15 06:08:00,2024-04-22 23:08:00,Resolved,3
TKT000382,1552,ST2025004992,Vet Consult,2024-08-07 01:01:00,2024-08-12 01:01:00,Resolved,5
TKT000383,1011,ST2025002031,Payment Issue,2024-12-09 18:29:00,2024-12-14 21:29:00,Pending,2
TKT000384,2391,ST2025009640,Product Issue,2024-02-09 07:46:00,2024-02-09 23:46:00,Escalated,1
TKT000385,5763,ST2025008322,Product Issue,2024-08-07 21:22:00,2024-08-08 03:22:00,Resolved,4
TKT000386,5076,ST2025006477,Delivery Delay,2024-02-01 23:46:00,2024-02-04 21:46:00,Resolved,1
TKT000387,2861,ST2025006186,Delivery Delay,2024-04-28 05:58:00,2024-05-01 03:58:00,Resolved,5
TKT000388,1066,ST2025002834,Payment Issue,2024-02-03 19:50:00,2024-02-06 17:50:00,Resolved,2
TKT000389,2392,ST2025008684,Product Issue,2024-12-01 08:02:00,2024-12-05 04:02:00,Resolved,2
TKT000390,7553,ST2025007363,Delivery Delay,2024-12-10 05:38:00,2024-12-15 05:38:00,Resolved,5
TKT000391,1788,ST2025002898,Vet Consult,2024-11-21 11:23:00,2024-11-26 03:23:00,Pending,1
TKT000392,6122,ST2025002478,Payment Issue,2024-03-04 04:20:00,2024-03-07 01:20:00,Resolved,1
TKT000393,3550,ST2025006997,Delivery Delay,2024-10-13 04:24:00,2024-10-20 04:24:00,Escalated,2
TKT000394,8002,ST2025007183,Vet Consult,2024-09-08 10:33:00,2024-09-14 01:33:00,Resolved,5
TKT000395,5854,ST2025001750,Vet Consult,2024-04-23 20:01:00,2024-05-02 04:01:00,Escalated,5
TKT000396,8604,ST2025002236,Delivery Delay,2024-05-13 00:53:00,2024-05-20 15:53:00,Escalated,5
TKT000397,7707,ST2025001791,Product Issue,2024-12-16 13:12:00,2024-12-24 12:12:00,Resolved,3
TKT000398,3867,ST2025006765,Payment Issue,2024-12-15 13:36:00,2024-12-17 00:36:00,Resolved,2
TKT000399,4539,ST2025008337,Vet Consult,2024-03-22 02:51:00,2024-03-23 07:51:00,Resolved,3
TKT000400,1693,ST2025009737,Product Issue,2024-01-22 09:02:00,2024-01-29 20:02:00,Resolved,2
TKT000401,8011,ST2025002871,Delivery Delay,2024-12-16 18:11:00,2024-12-25 00:11:00,Resolved,5
TKT000402,4305,ST2025001369,Vet Consult,2024-04-05 06:03:00,2024-04-07 13:03:00,Resolved,1
TKT000403,8102,ST2025003517,Vet Consult,2024-10-26 11:28:00,2024-10-26 17:28:00,Pending,1
TKT000404,4810,ST2025006431,Payment Issue,2024-01-16 02:27:00,2024-01-24 05:27:00,Pending,4
TKT000405,5144,ST2025007731,Payment Issue,2024-11-29 18:05:00,2024-12-05 04:05:00,Pending,4
TKT000406,3047,ST2025009153,Vet Consult,2024-06-27 14:42:00,2024-06-28 11:42:00,Pending,3
TKT000407,1414,ST2025003429,Vet Consult,2024-02-02 14:29:00,2024-02-08 14:29:00,Resolved,3
TKT000408,9263,ST2025000567,Delivery Delay,2024-11-25 15:40:00,2024-12-01 17:40:00,Resolved,5
TKT000409,6439,ST2025000267,Vet Consult,2024-12-02 02:47:00,2024-12-10 08:47:00,Resolved,1
TKT000410,8669,ST2025009102,Product Issue,2024-11-21 15:09:00,2024-11-22 11:09:00,Resolved,5
TKT000411,9648,ST2025003844,Vet Consult,2024-07-23 06:11:00,2024-07-26 23:11:00,Resolved,5
TKT000412,9724,ST2025009038,Delivery Delay,2024-03-07 09:38:00,2024-03-07 19:38:00,Pending,2
TKT000413,1153,ST2025003118,Vet Consult,2024-12-06 04:30:00,2024-12-09 05:30:00,Resolved,2
TKT000414,1589,ST2025006432,Delivery Delay,2024-04-24 20:45:00,2024-04-29 06:45:00,Resolved,5
TKT000415,9876,ST2025008961,Payment Issue,2024-07-16 08:30:00,2024-07-24 15:30:00,Resolved,4
TKT000416,1255,ST2025004758,Vet Consult,2024-08-09 13:57:00,2024-08-11 12:57:00,Escalated,2
TKT000417,8481,ST2025007742,Product Issue,2024-11-14 22:15:00,2024-11-18 06:15:00,Resolved,1
TKT000418,6024,ST2025001156,Delivery Delay,2024-06-08 12:01:00,2024-06-12 07:01:00,Resolved,2
TKT000419,9070,ST2025005716,Payment Issue,2024-02-22 12:40:00,2024-02-27 19:40:00,Pending,1
TKT000420,1734,ST2025003825,Vet Consult,2024-10-14 05:27:00,2024-10-21 18:27:00,Resolved,3
TKT000421,3757,ST2025000534,Delivery Delay,2024-08-17 14:45:00,2024-08-24 09:45:00,Resolved,4
TKT000422,3410,ST2025007510,Product Issue,2024-08-05 20:04:00,2024-08-07 15:04:00,Resolved,1
TKT000423,4278,ST2025001900,Product Issue,2024-02-11 15:52:00,2024-02-11 16:52:00,Resolved,1
TKT000424,7486,ST2025002000,Vet Consult,2024-12-17 11:45:00,2024-12-18 00:45:00,Resolved,3
TKT000425,5200,ST2025005732,Delivery Delay,2024-05-01 19:30:00,2024-05-06 09:30:00,Pending,5
TKT000426,7468,ST2025002879,Payment Issue,2024-07-11 14:17:00,2024-07-15 05:17:00,Escalated,1
TKT000427,5460,ST2025005117,Delivery Delay,2024-04-12 22:07:00,2024-04-21 04:07:00,Escalated,3
TKT000428,9319,ST2025002737,Delivery Delay,2024-05-29 20:12:00,2024-06-05 21:12:00,Pending,2
TKT000429,6867,ST2025002763,Product Issue,2024-03-11 06:59:00,2024-03-15 02:59:00,Pending,4
TKT000430,7107,ST2025004739,Delivery Delay,2024-08-07 08:52:00,2024-08-10 08:52:00,Resolved,2
TKT000431,5268,ST2025006572,Delivery Delay,2024-02-05 08:49:00,2024-02-13 10:49:00,Escalated,2
TKT000432,7042,ST2025007448,Payment Issue,2024-06-16 17:39:00,2024-06-20 13:39:00,Escalated,4
TKT000433,7985,ST2025008205,Payment Issue,2024-07-06 15:25:00,2024-07-08 16:25:00,Pending,1
TKT000434,4696,ST2025009859,Delivery Delay,2024-12-16 07:13:00,2024-12-23 20:13:00,Resolved,1
TKT000435,4117,ST2025007074,Product Issue,2024-06-27 20:56:00,2024-07-02 13:56:00,Resolved,4
TKT000436,1607,ST2025006931,Product Issue,2024-08-09 03:02:00,2024-08-16 22:02:00,Pending,4
TKT000437,5833,ST2025003516,Vet Consult,2024-09-17 04:08:00,2024-09-20 00:08:00,Escalated,3
TKT000438,5825,ST2025003177,Vet Consult,2024-04-12 23:11:00,2024-04-13 09:11:00,Resolved,5
TKT000439,6895,ST2025007559,Product Issue,2024-07-02 03:18:00,2024-07-09 13:18:00,Resolved,1
TKT000440,2853,ST2025008701,Delivery Delay,2024-07-23 01:09:00,2024-07-30 18:09:00,Resolved,4
TKT000441,1717,ST2025005420,Vet Consult,2024-05-13 07:06:00,2024-05-13 15:06:00,Pending,1
TKT000442,4198,ST2025002999,Vet Consult,2024-11-11 22:23:00,2024-11-19 04:23:00,Resolved,3
TKT000443,5803,ST2025008273,Vet Consult,2024-09-10 01:44:00,2024-09-12 22:44:00,Resolved,4
TKT000444,9716,ST2025006003,Delivery Delay,2024-06-13 04:05:00,2024-06-16 20:05:00,Pending,5
TKT000445,4006,ST2025007829,Product Issue,2024-07-26 23:53:00,2024-07-27 12:53:00,Escalated,4
TKT000446,4893,ST2025000445,Payment Issue,2024-03-25 01:56:00,2024-04-01 13:56:00,Pending,5
TKT000447,6167,ST2025008894,Vet Consult,2024-06-29 22:37:00,2024-07-04 16:37:00,Resolved,2
TKT000448,2789,ST2025004028,Product Issue,2024-08-23 17:34:00,2024-08-23 19:34:00,Resolved,4
TKT000449,7852,ST2025009308,Product Issue,2024-06-26 12:16:00,2024-07-02 18:16:00,Resolved,2
TKT000450,2134,ST2025001136,Delivery Delay,2024-04-28 14:21:00,2024-05-04 08:21:00,Pending,5
TKT000451,6218,ST2025006517,Vet Consult,2024-03-28 05:12:00,2024-04-04 05:12:00,Resolved,1
TKT000452,7233,ST2025002982,Delivery Delay,2024-07-07 12:32:00,2024-07-12 01:32:00,Resolved,1
TKT000453,2132,ST2025007688,Product Issue,2024-11-27 02:23:00,2024-11-30 03:23:00,Resolved,3
TKT000454,5795,ST2025004299,Product Issue,2024-05-31 03:27:00,2024-06-05 20:27:00,Resolved,5
TKT000455,5495,ST2025008206,Product Issue,2024-10-30 10:32:00,2024-11-06 09:32:00,Resolved,3
TKT000456,4981,ST2025007867,Vet Consult,2024-06-24 04:43:00,2024-07-02 04:43:00,Resolved,2
TKT000457,4052,ST2025003043,Product Issue,2024-04-04 23:40:00,2024-04-07 15:40:00,Resolved,2
TKT000458,6497,ST2025009615,Payment Issue,2024-05-07 23:48:00,2024-05-09 08:48:00,Escalated,3
TKT000459,3158,ST2025009136,Delivery Delay,2024-09-07 21:26:00,2024-09-15 06:26:00,Resolved,2
TKT000460,3160,ST2025007107,Product Issue,2024-12-22 10:42:00,2024-12-30 13:42:00,Resolved,5
TKT000461,3015,ST2025005797,Product Issue,2024-07-18 18:28:00,2024-07-26 12:28:00,Resolved,4
TKT000462,6505,ST2025007356,Product Issue,2024-12-17 09:54:00,2024-12-24 12:54:00,Resolved,4
TKT000463,1873,ST2025007313,Vet Consult,2024-02-20 04:15:00,2024-02-26 06:15:00,Resolved,1
TKT000464,7572,ST2025007200,Product Issue,2024-02-19 09:33:00,2024-02-23 02:33:00,Pending,2
TKT000465,7382,ST2025005728,Payment Issue,2024-04-25 18:44:00,2024-05-02 08:44:00,Resolved,3
TKT000466,7200,ST2025001736,Vet Consult,2024-04-19 14:32:00,2024-04-24 04:32:00,Resolved,4
TKT000467,5944,ST2025008201,Vet Consult,2024-04-04 11:38:00,2024-04-08 03:38:00,Pending,3
TKT000468,9456,ST2025006420,Delivery Delay,2024-09-27 05:29:00,2024-10-01 17:29:00,Escalated,2
TKT000469,3835,ST2025007875,Vet Consult,2024-09-02 18:34:00,2024-09-07 23:34:00,Escalated,1
TKT000470,9907,ST2025008403,Vet Consult,2024-05-16 23:31:00,2024-05-25 06:31:00,Resolved,1
TKT000471,1013,ST2025004393,Delivery Delay,2024-03-09 05:43:00,2024-03-11 12:43:00,Resolved,4
TKT000472,3024,ST2025000491,Delivery Delay,2024-06-12 13:58:00,2024-06-19 21:58:00,Resolved,5
TKT000473,3000,ST2025004062,Product Issue,2024-08-14 09:16:00,2024-08-21 10:16:00,Pending,2
TKT000474,4401,ST2025008735,Payment Issue,2024-03-31 12:49:00,2024-04-04 06:49:00,Resolved,5
TKT000475,4744,ST2025003087,Payment Issue,2024-02-06 18:13:00,2024-02-10 17:13:00,Resolved,3
TKT000476,7833,ST2025008631,Delivery Delay,2024-10-27 09:44:00,2024-10-28 23:44:00,Resolved,3
TKT000477,8422,ST2025006098,Vet Consult,2024-10-31 15:52:00,2024-11-02 01:52:00,Resolved,2
TKT000478,9005,ST2025000956,Delivery Delay,2024-04-04 07:06:00,2024-04-11 19:06:00,Pending,4
TKT000479,6356,ST2025005447,Vet Consult,2024-01-05 09:56:00,2024-01-06 02:56:00,Resolved,5
TKT000480,2072,ST2025008546,Vet Consult,2024-09-25 01:12:00,2024-09-27 21:12:00,Pending,2
TKT000481,4071,ST2025005128,Delivery Delay,2024-01-11 21:14:00,2024-01-13 04:14:00,Resolved,2
TKT000482,9164,ST2025003132,Product Issue,2024-04-30 09:14:00,2024-05-02 14:14:00,Resolved,5
TKT000483,4816,ST2025004552,Delivery Delay,2024-07-11 20:52:00,2024-07-17 19:52:00,Resolved,1
TKT000484,9672,ST2025002766,Delivery Delay,2024-01-04 08:09:00,2024-01-07 12:09:00,Resolved,1
