order_id,warehouse,first_mile_scan,hub_in_scan,out_for_delivery,rto_flag,courier_delay_flag,weight,shipment_tat_hours
ST2025000231,GGN,2024-06-23 22:32:00,2024-06-24 14:32:00,2024-06-25 14:32:00,False,False,2.14,30
ST2025000232,HYD,2024-01-13 14:43:00,2024-01-14 23:43:00,2024-01-14 21:43:00,True,False,2.87,54
ST2025000233,HYD,2024-02-18 05:16:00,2024-02-18 17:16:00,2024-02-20 11:16:00,False,False,1.05,133
ST2025000234,DEL,2024-03-09 22:52:00,2024-03-10 10:52:00,2024-03-12 03:52:00,False,False,2.57,168
ST2025000235,BLR,2024-07-22 01:15:00,2024-07-22 04:15:00,2024-07-22 17:15:00,False,False,0.98,106
ST2025000236,HYD,2024-10-08 22:56:00,2024-10-09 13:56:00,2024-10-11 02:56:00,False,False,1.82,122
ST2025000237,GGN,2024-07-09 02:17:00,2024-07-10 02:17:00,2024-07-10 12:17:00,False,False,1.63,113
ST2025000238,DEL,2024-04-01 13:44:00,2024-04-01 17:44:00,2024-04-04 04:44:00,False,False,0.61,89
ST2025000239,DEL,2024-08-04 16:48:00,2024-08-06 00:48:00,2024-08-06 08:48:00,False,False,2.0,149
ST2025000240,DEL,2024-08-18 04:32:00,2024-08-19 00:32:00,2024-08-20 04:32:00,False,False,0.47,100
ST2025000241,BLR,2024-12-23 18:22:00,2024-12-23 20:22:00,2024-12-26 08:22:00,False,False,1.99,76
ST2025000242,GGN,2024-10-05 16:53:00,2024-10-06 06:53:00,2024-10-07 00:53:00,False,False,1.39,68
ST2025000243,BOM,2024-12-10 17:41:00,2024-12-10 23:41:00,2024-12-12 13:41:00,False,True,2.34,93
ST2025000244,GGN,2024-03-12 20:47:00,2024-03-13 08:47:00,2024-03-14 16:47:00,False,True,0.81,116
ST2025000245,DEL,2024-04-09 06:45:00,2024-04-10 09:45:00,2024-04-09 23:45:00,False,False,1.53,106
ST2025000246,BOM,2024-09-04 02:32:00,2024-09-05 08:32:00,2024-09-05 13:32:00,False,False,2.57,71
ST2025000247,BOM,2024-10-22 11:18:00,2024-10-23 07:18:00,2024-10-24 07:18:00,False,False,2.3,179
ST2025000248,HYD,2024-07-18 00:53:00,2024-07-18 09:53:00,2024-07-19 08:53:00,False,False,2.52,67
ST2025000249,DEL,2024-05-18 13:00:00,2024-05-19 08:00:00,2024-05-20 02:00:00,False,False,2.27,168
ST2025000250,BOM,2024-12-17 20:33:00,2024-12-18 23:33:00,2024-12-20 11:33:00,False,False,2.49,59
ST2025000251,GGN,2024-08-05 05:29:00,2024-08-05 18:29:00,2024-08-07 11:29:00,False,False,2.97,152
ST2025000252,BOM,2024-08-15 17:53:00,2024-08-15 22:53:00,2024-08-18 05:53:00,False,False,2.4,158
ST2025000253,DEL,2024-10-30 18:50:00,2024-10-31 06:50:00,2024-11-01 15:50:00,False,False,2.4,127
ST2025000254,BLR,2024-12-26 23:35:00,2024-12-27 16:35:00,2024-12-28 16:35:00,False,True,0.91,127
ST2025000255,BOM,2024-05-16 18:37:00,2024-05-17 20:37:00,2024-05-18 07:37:00,False,False,0.32,153
ST2025000256,BOM,2024-10-10 12:56:00,2024-10-11 21:56:00,2024-10-12 23:56:00,False,False,0.75,192
ST2025000257,GGN,2024-12-05 13:12:00,2024-12-06 10:12:00,2024-12-07 16:12:00,True,False,1.39,78
ST2025000258,BLR,2024-04-12 10:10:00,2024-04-12 15:10:00,2024-04-14 18:10:00,False,True,1.44,81
ST2025000259,GGN,2024-05-02 12:17:00,2024-05-03 05:17:00,2024-05-03 04:17:00,False,False,0.78,57
ST2025000260,GGN,2024-04-02 19:54:00,2024-04-04 01:54:00,2024-04-04 05:54:00,False,False,0.23,41
ST2025000261,HYD,2024-12-01 07:50:00,2024-12-01 18:50:00,2024-12-02 01:50:00,False,False,1.76,136
ST2025000262,GGN,2024-05-15 14:45:00,2024-05-16 04:45:00,2024-05-17 15:45:00,False,False,2.1,156
ST2025000263,BLR,2024-11-27 03:48:00,2024-11-27 14:48:00,2024-11-29 07:48:00,False,False,1.95,132
ST2025000264,BOM,2024-03-19 14:12:00,2024-03-20 12:12:00,2024-03-21 16:12:00,False,False,1.63,107
ST2025000265,HYD,2024-07-17 23:36:00,2024-07-18 22:36:00,2024-07-19 12:36:00,False,False,2.21,156
ST2025000266,DEL,2024-04-17 17:05:00,2024-04-18 22:05:00,2024-04-19 12:05:00,True,False,2.33,33
ST2025000267,GGN,2024-02-04 03:49:00,2024-02-04 17:49:00,2024-02-05 21:49:00,False,False,0.45,58
ST2025000268,BOM,2024-06-22 17:48:00,2024-06-23 08:48:00,2024-06-23 23:48:00,False,True,2.66,197
ST2025000269,GGN,2024-01-17 16:58:00,2024-01-18 12:58:00,2024-01-20 10:58:00,False,False,0.31,60
ST2025000270,BLR,2024-06-29 16:08:00,2024-06-30 14:08:00,2024-07-01 12:08:00,True,False,1.24,59
ST2025000271,GGN,2024-09-23 19:50:00,2024-09-24 18:50:00,2024-09-26 09:50:00,False,False,0.52,181
ST2025000272,DEL,2024-06-09 21:57:00,2024-06-10 11:57:00,2024-06-11 09:57:00,False,False,2.51,91
ST2025000273,GGN,2024-12-02 09:21:00,2024-12-02 18:21:00,2024-12-04 01:21:00,True,False,1.91,161
ST2025000274,DEL,2024-09-16 16:56:00,2024-09-17 03:56:00,2024-09-17 17:56:00,False,False,0.24,126
ST2025000275,DEL,2024-01-18 18:44:00,2024-01-18 21:44:00,2024-01-21 07:44:00,False,True,2.4,126
ST2025000276,GGN,2024-12-13 06:57:00,2024-12-13 13:57:00,2024-12-14 05:57:00,False,False,0.9,176
ST2025000277,HYD,2024-07-07 19:43:00,2024-07-08 20:43:00,2024-07-09 08:43:00,True,False,3.0,141
ST2025000278,HYD,2024-05-28 12:43:00,2024-05-29 14:43:00,2024-05-29 15:43:00,False,False,0.86,97
ST2025000279,BLR,2024-01-03 05:22:00,2024-01-03 13:22:00,2024-01-04 18:22:00,False,False,1.86,28
ST2025000280,GGN,2024-07-16 22:32:00,2024-07-17 10:32:00,2024-07-17 16:32:00,False,False,0.55,109
ST2025000281,GGN,2024-11-25 15:40:00,2024-11-25 22:40:00,2024-11-26 10:40:00,True,False,0.63,42
ST2025000282,HYD,2024-11-20 11:30:00,2024-11-20 14:30:00,2024-11-22 06:30:00,True,True,1.36,108
ST2025000283,DEL,2024-11-13 01:05:00,2024-11-14 06:05:00,2024-11-14 18:05:00,False,False,0.75,123
ST2025000284,DEL,2024-05-04 23:35:00,2024-05-06 00:35:00,2024-05-07 03:35:00,False,False,2.37,107
ST2025000285,HYD,2024-04-14 13:45:00,2024-04-14 22:45:00,2024-04-16 19:45:00,False,False,2.46,45
ST2025000286,BOM,2024-01-07 10:23:00,2024-01-08 09:23:00,2024-01-09 14:23:00,False,False,0.43,77
ST2025000287,HYD,2024-04-01 20:22:00,2024-04-02 14:22:00,2024-04-03 19:22:00,False,False,1.78,139
ST2025000288,HYD,2024-07-01 01:58:00,2024-07-02 00:58:00,2024-07-03 13:58:00,False,False,1.87,87
ST2025000289,GGN,2024-11-12 12:03:00,2024-11-13 02:03:00,2024-11-14 13:03:00,True,False,2.81,179
ST2025000290,GGN,2024-11-29 08:59:00,2024-11-30 11:59:00,2024-12-01 22:59:00,False,False,0.57,34
ST2025000291,BLR,2024-05-02 01:10:00,2024-05-02 12:10:00,2024-05-03 03:10:00,False,False,2.25,56
ST2025000292,BOM,2024-03-13 23:13:00,2024-03-14 19:13:00,2024-03-16 07:13:00,False,False,2.47,42
ST2025000293,HYD,2024-06-14 08:30:00,2024-06-15 13:30:00,2024-06-17 00:30:00,True,False,1.1,78
ST2025000294,BOM,2024-04-11 07:45:00,2024-04-11 17:45:00,2024-04-12 10:45:00,False,False,0.78,96
ST2025000295,BOM,2024-02-21 00:44:00,2024-02-21 08:44:00,2024-02-21 21:44:00,False,False,0.36,193
ST2025000296,DEL,2024-06-30 12:17:00,2024-07-01 14:17:00,2024-07-02 10:17:00,False,False,1.98,38
ST2025000297,HYD,2024-08-17 02:35:00,2024-08-17 13:35:00,2024-08-18 15:35:00,False,False,2.26,54
ST2025000298,DEL,2024-11-17 10:33:00,2024-11-18 12:33:00,2024-11-20 02:33:00,False,False,1.32,198
ST2025000299,BLR,2024-08-24 17:27:00,2024-08-26 00:27:00,2024-08-26 13:27:00,False,False,2.52,183
ST2025000300,GGN,2024-08-16 22:50:00,2024-08-17 12:50:00,2024-08-19 03:50:00,False,False,1.34,106
ST2025000301,BLR,2024-09-04 15:28:00,2024-09-05 01:28:00,2024-09-06 08:28:00,False,False,2.83,183
ST2025000302,BLR,2024-04-25 04:07:00,2024-04-25 19:07:00,2024-04-26 11:07:00,False,False,0.93,97
ST2025000303,BLR,2024-11-04 19:31:00,2024-11-05 11:31:00,2024-11-07 05:31:00,False,False,2.08,66
ST2025000304,HYD,2024-02-04 09:06:00,2024-02-05 01:06:00,2024-02-06 17:06:00,False,False,2.01,29
ST2025000305,HYD,2024-04-24 20:11:00,2024-04-25 16:11:00,2024-04-26 15:11:00,False,False,1.11,179
ST2025000306,BOM,2024-04-24 23:48:00,2024-04-25 22:48:00,2024-04-26 20:48:00,False,False,0.23,184
ST2025000307,HYD,2024-08-23 01:34:00,2024-08-24 00:34:00,2024-08-25 08:34:00,False,False,1.75,52
ST2025000308,BOM,2024-04-10 16:49:00,2024-04-11 17:49:00,2024-04-13 08:49:00,False,False,1.33,184
ST2025000309,HYD,2024-05-02 06:55:00,2024-05-02 15:55:00,2024-05-03 21:55:00,False,False,0.93,96
ST2025000310,GGN,2024-12-05 21:41:00,2024-12-06 19:41:00,2024-12-07 22:41:00,False,False,0.31,35
ST2025000311,DEL,2024-12-10 07:07:00,2024-12-11 08:07:00,2024-12-11 07:07:00,False,False,1.32,128
ST2025000312,DEL,2024-11-03 07:44:00,2024-11-04 03:44:00,2024-11-04 14:44:00,False,False,0.43,184
ST2025000313,DEL,2024-10-27 15:15:00,2024-10-28 06:15:00,2024-10-28 21:15:00,False,False,0.98,87
ST2025000314,BLR,2024-06-16 00:33:00,2024-06-17 04:33:00,2024-06-18 06:33:00,False,False,0.59,115
ST2025000315,DEL,2024-02-09 22:16:00,2024-02-10 20:16:00,2024-02-12 13:16:00,False,False,1.12,94
ST2025000316,DEL,2024-08-19 07:59:00,2024-08-19 13:59:00,2024-08-21 19:59:00,False,False,0.6,149
ST2025000317,BLR,2024-12-13 19:15:00,2024-12-14 18:15:00,2024-12-14 18:15:00,False,False,2.81,61
ST2025000318,BLR,2024-04-03 06:47:00,2024-04-03 23:47:00,2024-04-04 09:47:00,False,False,0.24,181
ST2025000319,DEL,2024-06-03 13:33:00,2024-06-04 20:33:00,2024-06-05 10:33:00,False,False,2.62,179
ST2025000320,BLR,2024-06-13 08:28:00,2024-06-13 18:28:00,2024-06-14 13:28:00,False,False,0.58,27
ST2025000321,BLR,2024-12-27 10:24:00,2024-12-28 16:24:00,2024-12-29 07:24:00,False,False,2.68,58
ST2025000322,HYD,2024-01-13 02:35:00,2024-01-13 13:35:00,2024-01-14 20:35:00,False,True,1.23,170
ST2025000323,DEL,2024-08-06 14:23:00,2024-08-07 09:23:00,2024-08-09 09:23:00,False,False,1.92,196
ST2025000324,BLR,2024-04-01 16:57:00,2024-04-02 20:57:00,2024-04-03 15:57:00,True,False,2.82,99
ST2025000325,BLR,2024-11-02 21:17:00,2024-11-03 15:17:00,2024-11-05 10:17:00,False,False,0.3,188
ST2025000326,GGN,2024-01-14 11:16:00,2024-01-15 11:16:00,2024-01-15 02:16:00,False,False,2.56,65
ST2025000327,DEL,2024-04-08 09:56:00,2024-04-09 13:56:00,2024-04-09 20:56:00,False,False,2.78,138
ST2025000328,DEL,2024-10-06 05:45:00,2024-10-07 08:45:00,2024-10-08 00:45:00,False,False,1.92,163
ST2025000329,BOM,2024-06-13 16:10:00,2024-06-14 07:10:00,2024-06-15 06:10:00,False,True,2.18,151
ST2025000330,GGN,2024-06-15 05:49:00,2024-06-15 20:49:00,2024-06-17 08:49:00,False,False,0.44,62
ST2025000331,DEL,2024-02-23 11:34:00,2024-02-24 09:34:00,2024-02-25 18:34:00,False,False,2.29,97
ST2025000332,BOM,2024-05-02 23:49:00,2024-05-04 09:49:00,2024-05-04 13:49:00,False,False,1.26,25
ST2025000333,BLR,2024-05-05 17:36:00,2024-05-06 04:36:00,2024-05-06 13:36:00,False,False,1.63,180
ST2025000334,GGN,2024-02-19 16:19:00,2024-02-20 12:19:00,2024-02-20 13:19:00,False,True,0.86,49
ST2025000335,BOM,2024-09-20 04:04:00,2024-09-20 14:04:00,2024-09-22 07:04:00,False,False,1.21,65
ST2025000336,BOM,2024-04-16 14:07:00,2024-04-17 09:07:00,2024-04-17 17:07:00,False,False,1.53,26
ST2025000337,BLR,2024-10-24 10:51:00,2024-10-25 10:51:00,2024-10-25 15:51:00,False,False,1.35,37
ST2025000338,HYD,2024-10-25 14:02:00,2024-10-25 18:02:00,2024-10-26 10:02:00,True,True,1.83,131
ST2025000339,DEL,2024-08-07 12:39:00,2024-08-07 21:39:00,2024-08-10 01:39:00,False,False,1.82,59
ST2025000340,DEL,2024-05-03 04:57:00,2024-05-03 23:57:00,2024-05-05 09:57:00,False,False,2.54,79
ST2025000341,BOM,2024-12-14 23:00:00,2024-12-16 04:00:00,2024-12-17 05:00:00,False,False,2.74,155
ST2025000342,GGN,2024-07-03 01:33:00,2024-07-03 21:33:00,2024-07-05 16:33:00,True,False,1.68,198
ST2025000343,GGN,2024-02-18 02:04:00,2024-02-18 15:04:00,2024-02-20 12:04:00,False,False,1.28,96
ST2025000344,BLR,2024-03-24 04:23:00,2024-03-24 16:23:00,2024-03-25 01:23:00,False,False,1.69,38
ST2025000345,HYD,2024-12-20 11:51:00,2024-12-21 00:51:00,2024-12-23 00:51:00,False,False,2.9,44
ST2025000346,GGN,2024-05-21 14:58:00,2024-05-22 02:58:00,2024-05-22 11:58:00,False,False,0.69,188
ST2025000347,BLR,2024-06-01 20:17:00,2024-06-02 00:17:00,2024-06-03 05:17:00,False,False,0.49,56
ST2025000348,GGN,2024-12-23 04:17:00,2024-12-23 19:17:00,2024-12-24 22:17:00,False,False,1.02,40
ST2025000349,BLR,2024-05-30 20:25:00,2024-05-31 23:25:00,2024-06-01 00:25:00,False,False,2.82,197
ST2025000350,GGN,2024-01-29 19:47:00,2024-01-30 19:47:00,2024-01-30 23:47:00,False,False,1.83,126
ST2025000351,HYD,2024-08-10 06:24:00,2024-08-10 21:24:00,2024-08-12 10:24:00,False,False,1.08,111
ST2025000352,BOM,2024-07-08 02:52:00,2024-07-08 18:52:00,2024-07-09 08:52:00,False,True,2.91,55
ST2025000353,BOM,2024-05-16 12:52:00,2024-05-17 02:52:00,2024-05-17 17:52:00,False,False,2.85,198
ST2025000354,BLR,2024-10-12 00:54:00,2024-10-13 02:54:00,2024-10-13 13:54:00,False,False,1.8,36
ST2025000355,BOM,2024-07-22 15:47:00,2024-07-22 19:47:00,2024-07-24 12:47:00,True,False,1.08,42
ST2025000356,DEL,2024-10-29 02:54:00,2024-10-29 21:54:00,2024-10-30 23:54:00,False,False,1.75,188
ST2025000357,HYD,2024-09-30 23:53:00,2024-10-01 16:53:00,2024-10-01 22:53:00,False,False,2.82,135
ST2025000358,HYD,2024-08-31 14:27:00,2024-09-01 05:27:00,2024-09-01 23:27:00,False,False,0.78,55
ST2025000359,BOM,2024-09-07 13:43:00,2024-09-08 01:43:00,2024-09-09 14:43:00,False,True,2.1,33
ST2025000360,HYD,2024-07-28 01:41:00,2024-07-28 11:41:00,2024-07-29 01:41:00,False,False,0.53,85
ST2025000361,DEL,2024-07-15 14:24:00,2024-07-16 08:24:00,2024-07-17 09:24:00,True,False,0.83,95
ST2025000362,BOM,2024-05-26 12:28:00,2024-05-27 06:28:00,2024-05-28 15:28:00,False,False,0.55,48
ST2025000363,DEL,2024-07-05 09:33:00,2024-07-06 05:33:00,2024-07-07 17:33:00,False,False,1.59,177
ST2025000364,GGN,2024-10-09 08:58:00,2024-10-09 15:58:00,2024-10-11 00:58:00,False,True,1.0,107
ST2025000365,DEL,2024-09-25 00:15:00,2024-09-25 12:15:00,2024-09-27 07:15:00,False,False,1.92,140
ST2025000366,BLR,2024-04-22 21:54:00,2024-04-23 11:54:00,2024-04-23 18:54:00,False,False,2.7,117
ST2025000367,BOM,2024-07-20 01:59:00,2024-07-20 18:59:00,2024-07-22 16:59:00,False,False,0.29,180
ST2025000368,DEL,2024-06-20 20:44:00,2024-06-21 12:44:00,2024-06-22 05:44:00,False,False,1.02,65
ST2025000369,HYD,2024-06-26 08:38:00,2024-06-27 04:38:00,2024-06-27 09:38:00,False,False,2.29,189
ST2025000370,BLR,2024-01-31 04:37:00,2024-01-31 17:37:00,2024-02-01 18:37:00,False,False,2.24,109
ST2025000371,GGN,2024-10-21 18:11:00,2024-10-22 14:11:00,2024-10-22 21:11:00,False,False,0.52,150
ST2025000372,BOM,2024-04-03 17:07:00,2024-04-04 20:07:00,2024-04-06 06:07:00,False,True,1.93,38
ST2025000373,BLR,2024-04-20 00:59:00,2024-04-20 11:59:00,2024-04-22 08:59:00,False,False,1.46,194
ST2025000374,GGN,2024-07-13 04:47:00,2024-07-14 00:47:00,2024-07-14 13:47:00,False,False,2.1,50
ST2025000375,BOM,2024-01-02 08:03:00,2024-01-03 07:03:00,2024-01-04 23:03:00,False,False,1.07,56
ST2025000376,HYD,2024-10-10 06:22:00,2024-10-10 17:22:00,2024-10-10 22:22:00,False,True,1.66,123
ST2025000377,BOM,2024-11-07 09:50:00,2024-11-08 15:50:00,2024-11-09 20:50:00,False,False,0.97,129
ST2025000378,GGN,2024-11-07 04:26:00,2024-11-07 23:26:00,2024-11-07 23:26:00,False,False,1.73,148
ST2025000379,BOM,2024-08-22 03:34:00,2024-08-22 20:34:00,2024-08-24 22:34:00,True,False,0.66,173
ST2025000380,DEL,2024-02-10 13:31:00,2024-02-11 09:31:00,2024-02-13 02:31:00,False,False,2.2,122
ST2025000381,DEL,2024-02-05 04:59:00,2024-02-05 12:59:00,2024-02-07 07:59:00,False,False,1.61,120
ST2025000382,DEL,2024-11-25 12:55:00,2024-11-26 06:55:00,2024-11-26 08:55:00,False,False,1.18,79
ST2025000383,GGN,2024-05-09 00:03:00,2024-05-10 03:03:00,2024-05-10 21:03:00,False,False,1.8,45
ST2025000384,HYD,2024-04-13 04:48:00,2024-04-14 00:48:00,2024-04-14 01:48:00,False,False,0.72,162
ST2025000385,DEL,2024-02-09 02:33:00,2024-02-09 11:33:00,2024-02-11 16:33:00,False,False,1.34,41
ST2025000386,GGN,2024-11-13 04:42:00,2024-11-13 09:42:00,2024-11-14 01:42:00,False,False,1.85,181
ST2025000387,GGN,2024-03-24 21:29:00,2024-03-25 09:29:00,2024-03-27 08:29:00,False,False,0.61,141
ST2025000388,BLR,2024-02-20 12:11:00,2024-02-21 01:11:00,2024-02-21 18:11:00,False,False,2.74,194
ST2025000389,BLR,2024-09-24 11:01:00,2024-09-25 15:01:00,2024-09-25 22:01:00,False,False,0.64,55
ST2025000390,BOM,2024-04-01 11:55:00,2024-04-02 07:55:00,2024-04-03 00:55:00,False,False,2.92,32
ST2025000391,GGN,2024-12-18 17:58:00,2024-12-19 14:58:00,2024-12-20 20:58:00,False,False,2.12,66
ST2025000392,GGN,2024-06-19 07:08:00,2024-06-19 18:08:00,2024-06-20 13:08:00,False,False,0.93,95
ST2025000393,DEL,2024-03-21 07:56:00,2024-03-22 03:56:00,2024-03-23 14:56:00,False,False,2.09,186
ST2025000394,GGN,2024-10-18 10:01:00,2024-10-18 18:01:00,2024-10-21 03:01:00,False,False,1.44,135
ST2025000395,DEL,2024-05-25 02:01:00,2024-05-26 06:01:00,2024-05-27 11:01:00,False,True,2.47,123
ST2025000396,HYD,2024-11-10 03:26:00,2024-11-10 10:26:00,2024-11-12 17:26:00,False,False,2.66,103
ST2025000397,GGN,2024-08-24 15:13:00,2024-08-25 18:13:00,2024-08-25 21:13:00,False,False,2.42,169
ST2025000398,DEL,2024-07-09 10:59:00,2024-07-09 23:59:00,2024-07-11 02:59:00,False,False,0.95,166
ST2025000399,DEL,2024-11-27 15:00:00,2024-11-27 21:00:00,2024-11-29 15:00:00,False,False,1.12,102
ST2025000400,HYD,2024-12-07 22:12:00,2024-12-08 09:12:00,2024-12-10 07:12:00,True,True,2.03,80
ST2025000401,DEL,2024-08-06 17:14:00,2024-08-07 01:14:00,2024-08-08 09:14:00,False,False,2.99,35
ST2025000402,DEL,2024-01-15 21:06:00,2024-01-16 22:06:00,2024-01-17 07:06:00,False,False,2.35,28
ST2025000403,GGN,2024-03-29 00:29:00,2024-03-29 13:29:00,2024-03-31 12:29:00,False,False,0.33,82
ST2025000404,BLR,2024-10-21 01:22:00,2024-10-22 03:22:00,2024-10-21 21:22:00,False,False,2.16,123
ST2025000405,DEL,2024-12-20 07:50:00,2024-12-21 09:50:00,2024-12-22 22:50:00,False,False,0.8,135
ST2025000406,GGN,2024-12-28 18:00:00,2024-12-29 13:00:00,2024-12-30 08:00:00,False,False,1.67,99
ST2025000407,BLR,2024-01-05 10:13:00,2024-01-05 16:13:00,2024-01-06 21:13:00,False,False,1.5,158
ST2025000408,HYD,2024-11-07 19:36:00,2024-11-09 01:36:00,2024-11-08 16:36:00,False,False,2.79,106
ST2025000409,GGN,2024-03-18 12:55:00,2024-03-19 04:55:00,2024-03-19 03:55:00,False,False,0.39,27
ST2025000410,BLR,2024-07-18 12:57:00,2024-07-19 14:57:00,2024-07-20 04:57:00,False,False,0.57,65
ST2025000411,DEL,2024-11-27 08:43:00,2024-11-28 00:43:00,2024-11-28 04:43:00,False,False,0.6,168
ST2025000412,BOM,2024-03-06 05:02:00,2024-03-06 14:02:00,2024-03-07 16:02:00,False,False,1.23,155
ST2025000413,HYD,2024-05-03 13:37:00,2024-05-04 14:37:00,2024-05-05 22:37:00,False,False,2.8,26
ST2025000414,BLR,2024-12-21 20:56:00,2024-12-22 12:56:00,2024-12-23 10:56:00,False,False,1.59,186
ST2025000415,HYD,2024-02-13 07:46:00,2024-02-14 00:46:00,2024-02-15 07:46:00,False,False,1.1,62
ST2025000416,BOM,2024-03-25 18:34:00,2024-03-26 21:34:00,2024-03-27 22:34:00,False,False,0.49,59
ST2025000417,BLR,2024-09-24 03:50:00,2024-09-24 18:50:00,2024-09-26 19:50:00,True,False,0.85,87
ST2025000418,GGN,2024-05-26 15:49:00,2024-05-27 17:49:00,2024-05-28 17:49:00,True,False,0.24,92
ST2025000419,GGN,2024-07-16 03:16:00,2024-07-17 02:16:00,2024-07-17 17:16:00,False,False,2.38,60
ST2025000420,BLR,2024-06-07 02:27:00,2024-06-07 14:27:00,2024-06-09 13:27:00,False,False,0.81,170
ST2025000421,GGN,2024-12-29 20:07:00,2024-12-30 05:07:00,2024-12-31 17:07:00,False,False,0.81,190
ST2025000422,DEL,2024-04-02 07:41:00,2024-04-03 10:41:00,2024-04-04 11:41:00,False,False,2.07,38
ST2025000423,HYD,2024-05-02 23:13:00,2024-05-03 18:13:00,2024-05-04 02:13:00,False,False,2.22,76
ST2025000424,BOM,2024-08-25 14:04:00,2024-08-26 03:04:00,2024-08-27 17:04:00,False,False,2.42,172
ST2025000425,DEL,2024-01-16 06:00:00,2024-01-17 12:00:00,2024-01-17 14:00:00,False,False,0.31,151
ST2025000426,GGN,2024-05-18 04:52:00,2024-05-18 22:52:00,2024-05-20 00:52:00,False,False,0.65,194
ST2025000427,DEL,2024-11-18 18:04:00,2024-11-20 01:04:00,2024-11-20 19:04:00,False,False,2.04,163
ST2025000428,GGN,2024-06-03 04:03:00,2024-06-03 14:03:00,2024-06-04 02:03:00,False,False,0.76,163
ST2025000429,GGN,2024-11-01 14:49:00,2024-11-02 14:49:00,2024-11-03 06:49:00,False,False,0.22,89
ST2025000430,HYD,2024-02-11 12:26:00,2024-02-12 21:26:00,2024-02-13 18:26:00,False,False,1.07,86
ST2025000431,BOM,2024-11-27 13:55:00,2024-11-28 14:55:00,2024-11-30 03:55:00,False,True,2.8,149
ST2025000432,HYD,2024-09-15 15:27:00,2024-09-16 10:27:00,2024-09-17 09:27:00,False,False,0.3,30
ST2025000433,GGN,2024-03-11 09:14:00,2024-03-12 02:14:00,2024-03-13 11:14:00,False,False,1.91,59
ST2025000434,DEL,2024-04-19 10:07:00,2024-04-20 05:07:00,2024-04-20 19:07:00,False,False,2.03,102
ST2025000435,BLR,2024-02-23 03:29:00,2024-02-24 00:29:00,2024-02-24 04:29:00,False,False,0.53,94
ST2025000436,BLR,2024-07-24 22:07:00,2024-07-25 21:07:00,2024-07-27 12:07:00,False,False,1.89,182
ST2025000437,BOM,2024-11-23 09:51:00,2024-11-24 07:51:00,2024-11-25 16:51:00,False,False,2.85,64
ST2025000438,HYD,2024-09-27 07:49:00,2024-09-27 23:49:00,2024-09-29 03:49:00,False,False,2.16,158
ST2025000439,BLR,2024-02-03 05:51:00,2024-02-03 12:51:00,2024-02-04 12:51:00,False,False,2.39,59
ST2025000440,DEL,2024-01-30 06:42:00,2024-01-31 02:42:00,2024-01-31 09:42:00,False,False,0.32,106
ST2025000441,BOM,2024-03-21 01:24:00,2024-03-21 19:24:00,2024-03-21 21:24:00,False,False,2.9,147
ST2025000442,DEL,2024-12-30 09:03:00,2024-12-30 22:03:00,2024-12-31 04:03:00,False,False,2.11,140
ST2025000443,GGN,2024-04-09 17:40:00,2024-04-10 18:40:00,2024-04-12 06:40:00,False,False,0.38,106
ST2025000444,BOM,2024-07-25 22:12:00,2024-07-26 08:12:00,2024-07-28 01:12:00,False,False,1.33,147
ST2025000445,HYD,2024-09-25 15:52:00,2024-09-26 18:52:00,2024-09-27 13:52:00,False,False,0.53,31
ST2025000446,GGN,2024-11-03 04:05:00,2024-11-03 17:05:00,2024-11-05 19:05:00,False,False,1.85,130
ST2025000447,BLR,2024-08-18 18:43:00,2024-08-19 21:43:00,2024-08-20 19:43:00,False,False,0.7,181
ST2025000448,BOM,2024-10-10 04:28:00,2024-10-10 14:28:00,2024-10-12 03:28:00,True,False,1.45,184
ST2025000449,HYD,2024-02-26 01:33:00,2024-02-26 09:33:00,2024-02-28 12:33:00,False,False,2.98,102
ST2025000450,GGN,2024-12-08 08:38:00,2024-12-09 04:38:00,2024-12-09 06:38:00,False,False,1.25,70
ST2025000451,GGN,2024-07-17 10:25:00,2024-07-18 14:25:00,2024-07-18 03:25:00,False,False,1.86,170
ST2025000452,GGN,2024-12-11 09:59:00,2024-12-12 01:59:00,2024-12-13 12:59:00,False,True,2.77,186
ST2025000453,DEL,2024-05-04 17:14:00,2024-05-05 23:14:00,2024-05-05 22:14:00,True,False,1.16,175
ST2025000454,HYD,2024-01-25 05:57:00,2024-01-25 17:57:00,2024-01-26 06:57:00,False,False,2.33,97
ST2025000455,HYD,2024-01-03 22:35:00,2024-01-04 14:35:00,2024-01-04 16:35:00,False,False,0.59,91
ST2025000456,GGN,2024-04-22 06:50:00,2024-04-23 05:50:00,2024-04-23 10:50:00,False,False,2.68,199
ST2025000457,HYD,2024-03-25 23:33:00,2024-03-26 07:33:00,2024-03-28 08:33:00,False,False,1.95,108
ST2025000458,GGN,2024-04-13 02:23:00,2024-04-13 07:23:00,2024-04-14 17:23:00,False,False,1.15,197
ST2025000459,BLR,2024-02-04 22:48:00,2024-02-06 07:48:00,2024-02-07 11:48:00,False,False,2.63,152
ST2025000460,BLR,2024-02-02 15:21:00,2024-02-02 22:21:00,2024-02-03 17:21:00,False,False,1.07,94
ST2025000461,DEL,2024-09-09 02:12:00,2024-09-10 04:12:00,2024-09-11 10:12:00,False,False,2.77,140
