log_id,order_id,channel,direction,template_type,sent_time,delivery_status,customer_action
LOG0000266,ST2025008898,WhatsApp,Outbound,Vet Transfer,2024-04-11 06:08:00,Delivered,Clicked
LOG0000267,ST2025005388,Call,Outbound,O2C,2024-06-20 18:44:00,Failed,Ignored
LOG0000268,ST2025005744,Call,Outbound,Vet Transfer,2024-06-16 00:14:00,Delivered,Ignored
LOG0000269,ST2025005792,WhatsApp,Outbound,Delivery Update,2024-11-07 13:24:00,Delivered,Clicked
LOG0000270,ST2025004750,SMS,Outbound,Delivery Update,2024-12-18 22:14:00,Delivered,Replied
LOG0000271,ST2025003699,Email,Outbound,O2C,2024-01-11 05:35:00,Delivered,Clicked
LOG0000272,ST2025008458,WhatsApp,Outbound,Vet Transfer,2024-11-18 10:14:00,Read,Ignored
LOG0000273,ST2025003421,WhatsApp,Outbound,O2C,2024-12-18 03:05:00,Read,Clicked
LOG0000274,ST2025006332,SMS,Outbound,Vet Transfer,2024-07-08 08:42:00,Read,Ignored
LOG0000275,ST2025002626,Email,Outbound,O2C,2024-05-27 05:08:00,Read,Clicked
LOG0000276,ST2025002351,SMS,Outbound,Payment Reminder,2024-11-09 04:10:00,Delivered,Ignored
LOG0000277,ST2025002554,Email,Inbound,O2C,2024-06-21 08:29:00,Read,Ignored
LOG0000278,ST2025009984,SMS,Outbound,Vet Transfer,2024-11-29 22:44:00,Delivered,Ignored
LOG0000279,ST2025001941,Call,Inbound,Vet Transfer,2024-09-11 04:36:00,Delivered,Clicked
LOG0000280,ST2025006237,SMS,Outbound,Vet Transfer,2024-01-03 11:38:00,Delivered,Clicked
LOG0000281,ST2025001193,Email,Inbound,Vet Transfer,2024-08-16 13:51:00,Read,Ignored
LOG0000282,ST2025009247,WhatsApp,Outbound,Vet Transfer,2024-12-29 02:16:00,Delivered,Clicked
LOG0000283,ST2025002021,Email,Outbound,O2C,2024-05-14 23:08:00,Delivered,Ignored
LOG0000284,ST2025007073,Call,Outbound,Payment Reminder,2024-10-03 17:03:00,Delivered,Replied
LOG0000285,ST2025006026,WhatsApp,Outbound,Payment Reminder,2024-02-15 11:37:00,Delivered,Clicked
LOG0000286,ST2025002285,Call,Outbound,Payment Reminder,2024-09-27 13:14:00,Delivered,Clicked
LOG0000287,ST2025001671,Email,Inbound,Vet Transfer,2024-07-28 21:13:00,Delivered,Ignored
LOG0000288,ST2025008654,Email,Outbound,Vet Transfer,2024-10-19 12:10:00,Delivered,Ignored
LOG0000289,ST2025001165,Call,Inbound,Payment Reminder,2024-04-16 16:10:00,Read,Ignored
LOG0000290,ST2025005157,Call,Inbound,Delivery Update,2024-05-03 14:27:00,Delivered,Ignored
LOG0000291,ST2025008557,Call,Outbound,O2C,2024-10-29 08:18:00,Delivered,Ignored
LOG0000292,ST2025001213,Call,Outbound,Vet Transfer,2024-01-27 00:14:00,Delivered,Ignored
LOG0000293,ST2025006897,WhatsApp,Outbound,O2C,2024-05-06 09:38:00,Delivered,Ignored
LOG0000294,ST2025008048,WhatsApp,Outbound,O2C,2024-03-27 02:03:00,Read,Ignored
LOG0000295,ST2025002460,Email,Outbound,Vet Transfer,2024-07-09 02:16:00,Delivered,Ignored
LOG0000296,ST2025004371,Email,Inbound,Vet Transfer,2024-06-29 21:38:00,Delivered,Clicked
LOG0000297,ST2025000300,Email,Outbound,Vet Transfer,2024-04-08 18:05:00,Delivered,Clicked
LOG0000298,ST2025006524,SMS,Outbound,O2C,2024-03-07 04:07:00,Delivered,Clicked
LOG0000299,ST2025001641,WhatsApp,Outbound,Payment Reminder,2024-11-13 03:40:00,Delivered,Ignored
LOG0000300,ST2025005706,WhatsApp,Outbound,Payment Reminder,2024-02-18 01:22:00,Delivered,Clicked
LOG0000301,ST2025008417,WhatsApp,Outbound,Payment Reminder,2024-10-18 18:39:00,Delivered,Ignored
LOG0000302,ST2025003102,SMS,Outbound,Delivery Update,2024-08-03 12:15:00,Delivered,Ignored
LOG0000303,ST2025001884,WhatsApp,Outbound,Payment Reminder,2024-10-26 02:09:00,Delivered,Replied
LOG0000304,ST2025002551,WhatsApp,Outbound,Payment Reminder,2024-06-18 22:33:00,Delivered,Replied
LOG0000305,ST2025000714,Call,Outbound,Payment Reminder,2024-01-23 21:56:00,Delivered,Ignored
LOG0000306,ST2025006657,Call,Inbound,O2C,2024-01-19 16:53:00,Read,Clicked
LOG0000307,ST2025008744,Email,Outbound,O2C,2024-12-23 01:36:00,Delivered,Clicked
LOG0000308,ST2025002177,Email,Outbound,O2C,2024-07-10 16:00:00,Delivered,Ignored
LOG0000309,ST2025003783,WhatsApp,Outbound,Delivery Update,2024-04-03 14:42:00,Delivered,Ignored
LOG0000310,ST2025002592,Call,Outbound,O2C,2024-08-05 15:06:00,Delivered,Ignored
LOG0000311,ST2025003864,Email,Outbound,O2C,2024-09-18 12:34:00,Read,Ignored
LOG0000312,ST2025000384,SMS,Inbound,Vet Transfer,2024-11-13 23:03:00,Delivered,Ignored
LOG0000313,ST2025001113,WhatsApp,Outbound,Delivery Update,2024-01-14 16:00:00,Delivered,Clicked
LOG0000314,ST2025007533,Call,Outbound,Delivery Update,2024-09-05 00:23:00,Delivered,Ignored
LOG0000315,ST2025002452,Call,Outbound,Delivery Update,2024-06-21 11:58:00,Read,Ignored
LOG0000316,ST2025003798,SMS,Inbound,Payment Reminder,2024-04-20 19:34:00,Read,Ignored
LOG0000317,ST2025007475,WhatsApp,Outbound,O2C,2024-08-17 18:44:00,Delivered,Ignored
LOG0000318,ST2025007227,SMS,Inbound,Delivery Update,2024-10-04 23:13:00,Read,Clicked
LOG0000319,ST2025009775,Email,Outbound,Vet Transfer,2024-01-02 14:07:00,Delivered,Ignored
LOG0000320,ST2025008055,WhatsApp,Outbound,Delivery Update,2024-06-29 01:59:00,Delivered,Ignored
LOG0000321,ST2025008218,WhatsApp,Outbound,Payment Reminder,2024-11-04 00:15:00,Delivered,Ignored
LOG0000322,ST2025000909,SMS,Outbound,O2C,2024-01-04 17:54:00,Delivered,Ignored
LOG0000323,ST2025009490,Email,Outbound,Delivery Update,2024-05-22 20:24:00,Delivered,Replied
LOG0000324,ST2025003456,SMS,Outbound,Vet Transfer,2024-03-06 04:45:00,Delivered,Ignored
LOG0000325,ST2025007485,Email,Outbound,Vet Transfer,2024-04-23 05:51:00,Read,Replied
LOG0000326,ST2025000028,SMS,Outbound,Payment Reminder,2024-01-17 21:40:00,Read,Ignored
LOG0000327,ST2025006311,SMS,Outbound,O2C,2024-04-07 13:31:00,Delivered,Clicked
LOG0000328,ST2025004358,Email,Outbound,Vet Transfer,2024-11-17 19:53:00,Read,Ignored
LOG0000329,ST2025003155,WhatsApp,Outbound,O2C,2024-09-21 17:28:00,Failed,Ignored
LOG0000330,ST2025009899,WhatsApp,Inbound,O2C,2024-11-02 13:18:00,Delivered,Clicked
LOG0000331,ST2025007164,Call,Outbound,Payment Reminder,2024-03-26 03:30:00,Delivered,Ignored
LOG0000332,ST2025003980,Call,Outbound,O2C,2024-01-26 12:29:00,Delivered,Ignored
LOG0000333,ST2025004807,WhatsApp,Outbound,Payment Reminder,2024-05-22 16:32:00,Delivered,Ignored
LOG0000334,ST2025005470,WhatsApp,Outbound,O2C,2024-11-23 17:45:00,Failed,Replied
LOG0000335,ST2025008080,Email,Outbound,Delivery Update,2024-12-05 06:50:00,Delivered,Ignored
LOG0000336,ST2025004689,Call,Outbound,Delivery Update,2024-10-22 06:20:00,Delivered,Ignored
LOG0000337,ST2025005764,WhatsApp,Outbound,Payment Reminder,2024-03-02 19:35:00,Delivered,Ignored
LOG0000338,ST2025005896,WhatsApp,Outbound,O2C,2024-05-23 07:36:00,Delivered,Ignored
LOG0000339,ST2025007800,Call,Outbound,Vet Transfer,2024-12-27 02:16:00,Delivered,Ignored
LOG0000340,ST2025000068,Call,Outbound,O2C,2024-04-19 07:17:00,Delivered,Ignored
LOG0000341,ST2025001438,SMS,Inbound,Payment Reminder,2024-07-20 11:46:00,Failed,Replied
LOG0000342,ST2025009066,Email,Outbound,Payment Reminder,2024-11-22 04:09:00,Delivered,Ignored
LOG0000343,ST2025004781,SMS,Outbound,Delivery Update,2024-08-26 06:55:00,Delivered,Ignored
LOG0000344,ST2025006274,Email,Outbound,Payment Reminder,2024-10-22 14:36:00,Delivered,Clicked
LOG0000345,ST2025009489,WhatsApp,Outbound,Vet Transfer,2024-01-21 23:42:00,Read,Clicked
LOG0000346,ST2025004534,Email,Outbound,Vet Transfer,2024-11-14 01:44:00,Delivered,Replied
LOG0000347,ST2025006162,WhatsApp,Outbound,Vet Transfer,2024-03-13 22:54:00,Delivered,Ignored
LOG0000348,ST2025004860,Call,Outbound,O2C,2024-08-31 16:55:00,Read,Ignored
LOG0000349,ST2025004434,Email,Outbound,Payment Reminder,2024-02-11 05:37:00,Failed,Ignored
LOG0000350,ST2025002705,WhatsApp,Inbound,O2C,2024-09-02 03:26:00,Delivered,Ignored
LOG0000351,ST2025008636,Email,Outbound,Payment Reminder,2024-10-06 07:49:00,Read,Replied
LOG0000352,ST2025008999,Email,Outbound,O2C,2024-04-30 05:53:00,Delivered,Ignored
LOG0000353,ST2025006771,WhatsApp,Outbound,Delivery Update,2024-05-20 22:38:00,Delivered,Clicked
LOG0000354,ST2025001529,Call,Outbound,O2C,2024-04-18 04:07:00,Read,Ignored
LOG0000355,ST2025003004,WhatsApp,Outbound,Vet Transfer,2024-07-01 04:01:00,Delivered,Ignored
LOG0000356,ST2025005675,Email,Outbound,O2C,2024-11-06 23:48:00,Delivered,Ignored
LOG0000357,ST2025004261,Call,Outbound,O2C,2024-07-30 06:11:00,Delivered,Ignored
LOG0000358,ST2025004226,Call,Outbound,Delivery Update,2024-07-04 00:57:00,Read,Clicked
LOG0000359,ST2025008782,SMS,Outbound,O2C,2024-05-05 12:53:00,Delivered,Ignored
LOG0000360,ST2025003363,Email,Outbound,Vet Transfer,2024-08-11 17:49:00,Delivered,Ignored
LOG0000361,ST2025000741,Email,Outbound,O2C,2024-05-27 13:17:00,Read,Clicked
LOG0000362,ST2025007548,SMS,Outbound,Vet Transfer,2024-01-21 15:35:00,Read,Clicked
LOG0000363,ST2025002626,Email,Outbound,Delivery Update,2024-01-17 09:50:00,Delivered,Clicked
LOG0000364,ST2025009123,SMS,Outbound,Delivery Update,2024-03-11 17:42:00,Delivered,Ignored
LOG0000365,ST2025005956,Call,Outbound,Payment Reminder,2024-03-28 11:12:00,Delivered,Clicked
LOG0000366,ST2025000806,Call,Outbound,Vet Transfer,2024-08-05 16:48:00,Read,Ignored
LOG0000367,ST2025006011,Call,Outbound,Payment Reminder,2024-03-02 08:15:00,Delivered,Clicked
LOG0000368,ST2025007037,Email,Outbound,Vet Transfer,2024-09-12 22:42:00,Delivered,Ignored
LOG0000369,ST2025007312,Call,Outbound,Vet Transfer,2024-12-08 23:52:00,Delivered,Clicked
LOG0000370,ST2025008037,SMS,Outbound,Vet Transfer,2024-10-16 15:59:00,Delivered,Ignored
LOG0000371,ST2025009484,Call,Inbound,Delivery Update,2024-11-09 13:07:00,Failed,Clicked
LOG0000372,ST2025004551,Call,Inbound,Delivery Update,2024-01-25 07:47:00,Delivered,Ignored
LOG0000373,ST2025001847,Call,Inbound,Delivery Update,2024-10-18 00:20:00,Read,Replied
LOG0000374,ST2025005160,Email,Outbound,Payment Reminder,2024-01-10 19:42:00,Delivered,Ignored
LOG0000375,ST2025000434,Email,Outbound,Delivery Update,2024-05-03 10:51:00,Delivered,Replied
LOG0000376,ST2025001356,Call,Outbound,Delivery Update,2024-09-08 13:10:00,Delivered,Replied
LOG0000377,ST2025001296,WhatsApp,Outbound,Vet Transfer,2024-04-21 23:26:00,Delivered,Ignored
LOG0000378,ST2025003146,Call,Outbound,Vet Transfer,2024-12-16 09:51:00,Delivered,Ignored
LOG0000379,ST2025008764,Call,Outbound,O2C,2024-01-21 07:50:00,Read,Clicked
LOG0000380,ST2025004335,Call,Outbound,Vet Transfer,2024-11-13 02:03:00,Delivered,Ignored
LOG0000381,ST2025009720,WhatsApp,Outbound,Vet Transfer,2024-12-03 15:34:00,Delivered,Clicked
LOG0000382,ST2025005993,WhatsApp,Outbound,Vet Transfer,2024-03-28 09:19:00,Delivered,Ignored
LOG0000383,ST2025003851,Call,Outbound,Payment Reminder,2024-02-11 00:38:00,Delivered,Ignored
LOG0000384,ST2025003111,SMS,Outbound,Vet Transfer,2024-11-08 15:13:00,Delivered,Ignored
LOG0000385,ST2025008744,Email,Inbound,Vet Transfer,2024-03-18 04:51:00,Delivered,Ignored
LOG0000386,ST2025005242,WhatsApp,Outbound,Delivery Update,2024-08-06 20:09:00,Delivered,Ignored
LOG0000387,ST2025009654,Call,Outbound,O2C,2024-11-17 06:54:00,Delivered,Clicked
LOG0000388,ST2025004939,Email,Outbound,O2C,2024-12-12 00:53:00,Delivered,Clicked
LOG0000389,ST2025009886,WhatsApp,Outbound,O2C,2024-02-12 11:59:00,Delivered,Replied
LOG0000390,ST2025004558,SMS,Outbound,Delivery Update,2024-09-18 04:31:00,Delivered,Clicked
LOG0000391,ST2025006029,Email,Inbound,Payment Reminder,2024-05-01 18:36:00,Read,Ignored
LOG0000392,ST2025000313,Email,Inbound,O2C,2024-09-01 23:52:00,Read,Ignored
LOG0000393,ST2025007048,SMS,Outbound,Vet Transfer,2024-10-18 18:16:00,Read,Ignored
LOG0000394,ST2025009170,Email,Outbound,Vet Transfer,2024-11-23 20:53:00,Delivered,Ignored
LOG0000395,ST2025004566,WhatsApp,Outbound,Vet Transfer,2024-10-11 07:09:00,Delivered,Ignored
LOG0000396,ST2025005483,Email,Inbound,Payment Reminder,2024-03-03 18:18:00,Delivered,Ignored
LOG0000397,ST2025008478,SMS,Outbound,Payment Reminder,2024-06-20 04:32:00,Read,Ignored
LOG0000398,ST2025008362,WhatsApp,Inbound,Vet Transfer,2024-10-29 15:39:00,Read,Replied
LOG0000399,ST2025002834,Email,Outbound,Vet Transfer,2024-02-11 11:51:00,Delivered,Ignored
LOG0000400,ST2025006179,Email,Outbound,Delivery Update,2024-04-30 03:13:00,Read,Ignored
LOG0000401,ST2025003419,Call,Outbound,Delivery Update,2024-03-08 22:31:00,Read,Ignored
LOG0000402,ST2025009560,WhatsApp,Outbound,Payment Reminder,2024-08-17 16:11:00,Delivered,Ignored
LOG0000403,ST2025008429,Email,Outbound,Delivery Update,2024-09-15 02:25:00,Delivered,Ignored
LOG0000404,ST2025005992,WhatsApp,Outbound,Payment Reminder,2024-04-25 07:27:00,Read,Ignored
LOG0000405,ST2025004564,WhatsApp,Inbound,Payment Reminder,2024-01-31 11:18:00,Delivered,Ignored
LOG0000406,ST2025006817,Call,Outbound,Vet Transfer,2024-06-15 13:09:00,Delivered,Ignored
LOG0000407,ST2025007991,Email,Outbound,Delivery Update,2024-11-01 19:16:00,Read,Replied
LOG0000408,ST2025004305,Call,Outbound,Vet Transfer,2024-04-25 19:07:00,Delivered,Clicked
LOG0000409,ST2025001973,Call,Outbound,Payment Reminder,2024-07-26 01:06:00,Read,Ignored
LOG0000410,ST2025002735,Call,Outbound,Payment Reminder,2024-01-14 15:16:00,Delivered,Replied
LOG0000411,ST2025002437,WhatsApp,Outbound,Delivery Update,2024-10-06 18:01:00,Delivered,Replied
LOG0000412,ST2025004580,WhatsApp,Outbound,Delivery Update,2024-04-12 08:48:00,Delivered,Replied
LOG0000413,ST2025007191,SMS,Inbound,O2C,2024-01-10 02:16:00,Delivered,Ignored
LOG0000414,ST2025007930,SMS,Outbound,Delivery Update,2024-10-14 17:34:00,Read,Clicked
LOG0000415,ST2025008452,SMS,Outbound,Payment Reminder,2024-09-17 11:11:00,Failed,Replied
LOG0000416,ST2025000112,Email,Outbound,Delivery Update,2024-07-17 20:13:00,Delivered,Clicked
LOG0000417,ST2025003313,WhatsApp,Outbound,Delivery Update,2024-03-11 19:28:00,Read,Replied
LOG0000418,ST2025005576,WhatsApp,Outbound,Payment Reminder,2024-12-01 11:28:00,Delivered,Replied
LOG0000419,ST2025007837,WhatsApp,Outbound,O2C,2024-04-19 03:47:00,Delivered,Replied
LOG0000420,ST2025005351,WhatsApp,Outbound,Payment Reminder,2024-07-02 02:53:00,Delivered,Replied
LOG0000421,ST2025007883,WhatsApp,Outbound,Delivery Update,2024-12-21 11:52:00,Delivered,Clicked
LOG0000422,ST2025003603,Call,Inbound,Delivery Update,2024-08-10 23:41:00,Delivered,Ignored
LOG0000423,ST2025002079,WhatsApp,Outbound,O2C,2024-06-10 08:31:00,Delivered,Ignored
LOG0000424,ST2025004495,Email,Outbound,O2C,2024-11-09 04:43:00,Delivered,Ignored
LOG0000425,ST2025004071,Email,Outbound,Delivery Update,2024-09-11 00:36:00,Delivered,Ignored
LOG0000426,ST2025008699,Call,Inbound,O2C,2024-06-13 16:39:00,Delivered,Ignored
LOG0000427,ST2025007176,Call,Outbound,Payment Reminder,2024-11-26 15:29:00,Read,Clicked
LOG0000428,ST2025006740,Call,Outbound,O2C,2024-05-23 23:41:00,Delivered,Ignored
LOG0000429,ST2025000162,WhatsApp,Inbound,Delivery Update,2024-02-11 15:37:00,Delivered,Ignored
LOG0000430,ST2025000564,Call,Outbound,Delivery Update,2024-01-21 20:47:00,Read,Ignored
LOG0000431,ST2025009916,Call,Outbound,O2C,2024-09-29 02:05:00,Delivered,Clicked
LOG0000432,ST2025000997,WhatsApp,Outbound,Vet Transfer,2024-02-12 05:17:00,Delivered,Clicked
LOG0000433,ST2025004971,SMS,Outbound,Vet Transfer,2024-02-17 02:31:00,Delivered,Ignored
LOG0000434,ST2025006802,WhatsApp,Outbound,Payment Reminder,2024-10-30 04:44:00,Delivered,Ignored
LOG0000435,ST2025009772,Call,Outbound,Vet Transfer,2024-08-09 06:14:00,Read,Clicked
LOG0000436,ST2025006518,Email,Outbound,Delivery Update,2024-09-18 08:30:00,Read,Ignored
LOG0000437,ST2025004441,Call,Outbound,Vet Transfer,2024-04-20 12:55:00,Read,Replied
LOG0000438,ST2025007576,SMS,Outbound,O2C,2024-10-29 16:15:00,Delivered,Ignored
LOG0000439,ST2025001714,WhatsApp,Outbound,Payment Reminder,2024-04-12 20:10:00,Delivered,Ignored
LOG0000440,ST2025008413,Email,Outbound,O2C,2024-04-01 03:29:00,Delivered,Clicked
LOG0000441,ST2025002627,SMS,Outbound,O2C,2024-12-01 22:28:00,Delivered,Ignored
LOG0000442,ST2025007074,SMS,Outbound,O2C,2024-05-09 04:53:00,Read,Ignored
LOG0000443,ST2025000618,SMS,Outbound,Delivery Update,2024-10-21 06:15:00,Delivered,Ignored
LOG0000444,ST2025002115,Call,Outbound,Payment Reminder,2024-02-06 05:50:00,Read,Ignored
LOG0000445,ST2025004860,SMS,Inbound,O2C,2024-04-19 10:29:00,Read,Ignored
LOG0000446,ST2025000850,Call,Inbound,Delivery Update,2024-07-09 20:25:00,Delivered,Ignored
LOG0000447,ST2025004438,WhatsApp,Outbound,O2C,2024-09-05 04:10:00,Read,Replied
LOG0000448,ST2025009463,Call,Outbound,Payment Reminder,2024-01-14 04:56:00,Read,Clicked
LOG0000449,ST2025002369,Call,Outbound,Vet Transfer,2024-01-07 02:00:00,Delivered,Clicked
LOG0000450,ST2025002779,SMS,Inbound,Vet Transfer,2024-02-06 15:40:00,Read,Clicked
LOG0000451,ST2025001001,WhatsApp,Outbound,Delivery Update,2024-05-13 10:16:00,Delivered,Ignored
LOG0000452,ST2025007178,SMS,Outbound,Delivery Update,2024-09-22 17:27:00,Delivered,Clicked
LOG0000453,ST2025001134,SMS,Outbound,Payment Reminder,2024-01-08 07:35:00,Delivered,Replied
LOG0000454,ST2025004957,Email,Outbound,Delivery Update,2024-05-24 04:18:00,Read,Ignored
LOG0000455,ST2025000597,SMS,Outbound,Vet Transfer,2024-12-19 02:10:00,Read,Clicked
LOG0000456,ST2025004220,SMS,Outbound,Delivery Update,2024-02-16 21:00:00,Delivered,Ignored
LOG0000457,ST2025000464,WhatsApp,Inbound,Vet Transfer,2024-05-20 14:49:00,Delivered,Ignored
LOG0000458,ST2025007397,Email,Inbound,O2C,2024-10-04 10:06:00,Read,Ignored
LOG0000459,ST2025008547,Email,Outbound,O2C,2024-09-28 23:01:00,Delivered,Clicked
LOG0000460,ST2025009676,Email,Inbound,O2C,2024-03-21 14:54:00,Delivered,Ignored
LOG0000461,ST2025008281,Email,Outbound,Payment Reminder,2024-11-11 07:25:00,Read,Ignored
LOG0000462,ST2025006504,Call,Outbound,Vet Transfer,2024-04-01 17:04:00,Delivered,Clicked
LOG0000463,ST2025009652,Email,Outbound,Payment Reminder,2024-04-18 08:08:00,Delivered,Clicked
LOG0000464,ST2025001508,Call,Outbound,Vet Transfer,2024-07-10 13:51:00,Failed,Clicked
LOG0000465,ST2025004824,Email,Outbound,Payment Reminder,2024-05-26 17:05:00,Read,Replied
LOG0000466,ST2025000628,SMS,Inbound,Delivery Update,2024-09-04 21:19:00,Delivered,Ignored
LOG0000467,ST2025008080,Email,Outbound,Payment Reminder,2024-06-13 12:33:00,Read,Ignored
LOG0000468,ST2025008281,WhatsApp,Outbound,Delivery Update,2024-07-11 12:36:00,Delivered,Ignored
LOG0000469,ST2025000486,Call,Outbound,O2C,2024-11-10 13:31:00,Delivered,Ignored
LOG0000470,ST2025001655,SMS,Inbound,O2C,2024-07-25 21:29:00,Delivered,Ignored
LOG0000471,ST2025001964,SMS,Outbound,O2C,2024-10-10 05:26:00,Delivered,Ignored
LOG0000472,ST2025007175,Call,Outbound,O2C,2024-01-23 15:20:00,Delivered,Clicked
LOG0000473,ST2025005183,Email,Outbound,O2C,2024-04-06 12:22:00,Delivered,Clicked
LOG0000474,ST2025009099,Email,Outbound,Vet Transfer,2024-10-20 17:16:00,Read,Ignored
LOG0000475,ST2025008560,Email,Outbound,Payment Reminder,2024-09-17 20:04:00,Delivered,Ignored
LOG0000476,ST2025004345,Call,Inbound,O2C,2024-07-31 17:31:00,Delivered,Ignored
LOG0000477,ST2025001561,Email,Outbound,Vet Transfer,2024-05-01 20:19:00,Delivered,Clicked
LOG0000478,ST2025004623,WhatsApp,Outbound,Delivery Update,2024-06-14 02:15:00,Delivered,Ignored
LOG0000479,ST2025009839,Email,Outbound,O2C,2024-09-22 11:16:00,Read,Ignored
LOG0000480,ST2025009769,WhatsApp,Outbound,Vet Transfer,2024-05-09 16:21:00,Delivered,Ignored
LOG0000481,ST2025009104,SMS,Outbound,Delivery Update,2024-09-20 22:30:00,Delivered,Clicked
LOG0000482,ST2025008516,Call,Inbound,Vet Transfer,2024-10-14 07:01:00,Delivered,Ignored
LOG0000483,ST2025009091,Email,Outbound,Vet Transfer,2024-04-26 11:18:00,Delivered,Clicked
LOG0000484,ST2025002112,SMS,Outbound,Delivery Update,2024-01-18 10:31:00,Delivered,Clicked
LOG0000485,ST2025002322,Email,Outbound,Vet Transfer,2024-03-07 04:21:00,Delivered,Clicked
LOG0000486,ST2025008345,Email,Outbound,Payment Reminder,2024-07-25 06:36:00,Delivered,Ignored
LOG0000487,ST2025008739,WhatsApp,Outbound,Delivery Update,2024-03-25 11:08:00,Delivered,Clicked
LOG0000488,ST2025006637,Email,Outbound,O2C,2024-06-20 21:11:00,Delivered,Replied
LOG0000489,ST2025008499,WhatsApp,Outbound,O2C,2024-12-01 16:18:00,Delivered,Ignored
LOG0000490,ST2025004224,Call,Outbound,Payment Reminder,2024-03-21 10:47:00,Delivered,Clicked
LOG0000491,ST2025000848,Call,Outbound,Vet Transfer,2024-05-06 08:47:00,Delivered,Ignored
LOG0000492,ST2025008291,SMS,Outbound,O2C,2024-02-08 14:10:00,Delivered,Ignored
LOG0000493,ST2025007973,SMS,Inbound,O2C,2024-11-19 12:20:00,Delivered,Ignored
LOG0000494,ST2025002815,SMS,Outbound,Payment Reminder,2024-02-17 20:42:00,Read,Replied
LOG0000495,ST2025002732,WhatsApp,Outbound,Vet Transfer,2024-08-04 19:48:00,Delivered,Ignored
LOG0000496,ST2025009507,WhatsApp,Outbound,Payment Reminder,2024-10-24 20:51:00,Delivered,Ignored
LOG0000497,ST2025008303,Call,Outbound,O2C,2024-09-25 08:58:00,Read,Ignored
LOG0000498,ST2025004483,WhatsApp,Inbound,Delivery Update,2024-08-21 08:12:00,Delivered,Clicked
LOG0000499,ST2025000179,WhatsApp,Outbound,Delivery Update,2024-08-05 07:23:00,Read,Clicked
LOG0000500,ST2025007502,Email,Outbound,Delivery Update,2024-04-11 16:35:00,Delivered,Ignored
LOG0000501,ST2025007646,WhatsApp,Inbound,Delivery Update,2024-04-13 03:01:00,Delivered,Clicked
LOG0000502,ST2025003341,Call,Outbound,Delivery Update,2024-08-05 06:34:00,Delivered,Ignored
LOG0000503,ST2025009774,Call,Outbound,O2C,2024-01-30 09:49:00,Delivered,Ignored
LOG0000504,ST2025004692,Email,Outbound,O2C,2024-02-04 09:40:00,Delivered,Clicked
LOG0000505,ST2025003698,WhatsApp,Outbound,O2C,2024-05-01 14:36:00,Read,Replied
LOG0000506,ST2025003522,WhatsApp,Outbound,Vet Transfer,2024-03-01 11:06:00,Delivered,Ignored
LOG0000507,ST2025008467,Call,Outbound,Vet Transfer,2024-11-09 10:36:00,Delivered,Ignored
LOG0000508,ST2025005149,SMS,Outbound,Delivery Update,2024-02-05 02:11:00,Delivered,Clicked
LOG0000509,ST2025000565,SMS,Outbound,Payment Reminder,2024-08-05 14:09:00,Delivered,Clicked
LOG0000510,ST2025002209,Email,Outbound,Payment Reminder,2024-10-16 16:54:00,Delivered,Ignored
LOG0000511,ST2025002020,Email,Outbound,Payment Reminder,2024-01-02 18:14:00,Read,Ignored
